Col 0	Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8	Col 9	Col 10	Col 11	Col 12	Col 13	Col 14	Col 15	Col 16	Col 17	Col 18	Col 19	Col 20	Col 21	Col 22	Col 23	Col 24	Col 25	Col 26	Col 27	Col 28	Col 29	Col 30	Col 31	Col 32	Col 33	Col 34	Col 35	Col 36	Col 37	Col 38	Col 39	Col 40	Col 41	Col 42
VNG1699C	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1700G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1701G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1702G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1703G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1705G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1706G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1707G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1709G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1711G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1713G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1714G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1715G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1716G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1718G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1719G	-0.59059059223485311	-11.43596442383410050	-0.44785082460460224	-2.04794287462046487	-2.48650793115497404	-2.39250980052203266	-1.07880966137192980	-0.23193205734728903	-1.65548185093550715	-3.93222571274566546	-0.20334092401803011	-1.59948758158093218	-0.87947675875143883	-0.55338523818478669	-1.00239343092756683	-1.13943428318836482	-0.80073239123988271	-0.40947312950570314	-0.30381145438166457	-1.38629436111989057	-2.72417958303209362	-1.70925824771631141	-0.43386458262986233	-0.80296204656715187	-0.41855034765681981	-0.67924427539095389	-0.70927656248982895	-0.63676684712383758	-0.46840490788203853	-1.64506509007725144	-1.50058350752201819	-1.08470938349911816	-0.83240924789345294	-1.48280526150073433	-0.52087595961949218	-1.35092721728259924	-0.90386821187559785	-0.02122363645162669	-1.20064501423326142	-0.41098028879627452	-0.58698698473155464	-0.27180872329549077	-1.58474529984372903
VNG1727G	-2.55232932610543450	-0.87947675875143883	-2.05572501506251992	-0.32296388659642072	-1.09362474715707059	-0.62175718447327233	-0.06827884075329438	-5.62682143352007280	-0.68716510888239779	-0.57625342908844590	-1.89711998488588129	-0.71743987312898994	-0.77435723598548845	-0.07580171341628185	-0.28501895503229724	-1.59948758158093218	-1.69826912614071612	-0.52256087998441170	-0.52593926157603887	-0.82782208388654688	-0.16369609267078977	-3.68091128446475935	-0.21815600980317063	-0.49429632181478012	-2.52572864430825561	-1.57503648571676802	-0.41248972304512882	-0.61064595904820151	-0.30110509278392161	-2.66642852641139072	-1.50058350752201819	-1.70374859190534167	-2.62970123469123385	-0.76142602131323966	-0.27707189333976540	-1.61948824828760185	-1.03563748950672130	-0.04186420409869887	-1.67131331615218781	-0.05340077672711530	-0.17078832098028163	-1.44392347395652698	-1.58474529984372903
VNG1758H	-2.22562405185791734	-0.11878353598996698	-1.85789927173259994	-0.65200523722877013	-1.04412410338404005	-0.33128570993391293	-0.74654795728706058	-1.33941077522104024	-0.49758039701597007	-1.59948758158093218	-0.74444047494749588	-1.21402314017943747	-2.05572501506251992	-0.62548853208613042	-0.24462258299133391	-0.34389975245000959	-3.28341434600577209	-0.20334092401803011	-0.02326862693935433	-0.19723216952970890	-0.87466905718333565	-2.24431618487006990	-2.48771057712073462	-0.83932969073802677	-4.26158048159801428	-0.02122363645162669	-1.05555279920766276	-1.49610922712709726	-0.26787944515560119	-0.26396554583446485	-0.16369609267078977	-1.50959257746438413	-1.77195684193187519	-0.97816613559224252	-1.95899538860396882	-0.43695577519953516	-2.34967670052789623	-0.01005033585350145	-2.11196473338539592	-0.56211891815354131	-0.43850496218636453	-2.09557092360971975	-0.53614343175028067
VNG1760G	-0.37396644104879345	-2.93181894781033803	-0.82782208388654688	-0.72567037226550535	-3.59721226558811269	-1.03001949720249808	-0.40197121885390852	-0.25618340539240991	-4.91441643635571257	-2.47932227149409989	-0.59783700075562041	-3.40219788199573880	-2.31668401737354746	-1.70374859190534167	-1.47840965002769620	-0.27575350158650713	-0.13238918804574562	-3.47699909507843730	-0.98617685933832155	-1.38629436111989057	-0.98617685933832155	-0.59420723270504161	-1.62455155024414855	-1.54646311327271202	-1.49165487677771691	-0.42617814970570594	-0.27839202554468828	-0.35667494393873245	-0.43540898448123644	-0.46203545959655867	-0.54645280140914188	-0.72773862532956435	-0.83240924789345294	-1.08470938349911816	-1.17118298150294509	-2.50838000597364230	-0.83240924789345294	-0.78307188808793227	-1.13943428318836482	-4.38202663467388120	-1.94491064872222985	-0.06613980250454495	-0.11653381625595151
VNG1766C	-0.16134315040876293	-0.70927656248982895	-1.24827306322251608	-0.58519003905485290	-0.61433600013565548	-0.02326862693935433	-0.08773891430800675	-0.17793120849266178	-0.27312192112045119	-0.00200200267067308	-1.63989711991880882	-0.01409892437950165	-1.16796236680290288	-0.00200200267067308	0.00000000000000000	-0.24718012914245105	-0.12329821634449360	-2.40461781855919732	-0.02326862693935433	-0.82782208388654688	0.00000000000000000	-0.06827884075329438	0.00000000000000000	-0.00300450902029872	-0.09651090038084373	-0.71949115589954726	-1.60943791243410028	-0.35667494393873245	-0.02634397533960198	-0.06827884075329438	-4.31250057202527159	-1.36257783450257453	-0.83240924789345294	-0.42159449003804794	-1.13631415585212125	-0.03355678352884275	-0.99155321637470195	-0.03459144476961909	-0.39452516806982996	-0.00501254182354429	-0.43850496218636453	-1.85150947363382889	-2.52323176410966843
VNG1772G	-0.02020270731751947	-0.87947675875143883	-0.55686956226739759	-0.07257069283483537	-0.27575350158650713	-0.56036606932612687	-0.00400802139753882	-2.42814831596939129	-0.53956809263164474	-0.08773891430800675	-3.02413174807568907	-0.51583816558953499	-0.01106094735942495	-0.15082288973458366	-0.59965683747260634	-0.54645280140914188	-0.01409892437950165	-2.62416871712150801	-0.05762911283663642	-0.82782208388654688	-0.83701755097964725	-3.32980738557548239	-0.12897038129696006	-0.00300450902029872	-0.14502577205025774	-0.89648810457797545	-1.07587280169862010	-0.11653381625595151	-0.04290750101127655	-0.46203545959655867	-3.49002859536877130	-0.00200200267067308	0.00000000000000000	-0.00904074465214907	-0.02737119679613201	-0.16960278438617998	-0.02122363645162669	-0.00803217169726427	-0.00300450902029872	-0.06507199674371481	-0.43850496218636453	-4.44816643717842641	-2.11196473338539592
VNG1773G	-2.84386992424474494	-1.96611285637283273	-0.70927656248982895	-0.63865899527587555	-0.08664780672567217	-0.02326862693935433	-0.05445618579605885	-0.80743632696207301	-3.14191478373207245	-0.62175718447327233	-4.20639406603072352	-0.07688104433595762	0.00000000000000000	-1.58474529984372903	-0.02839947452169800	-1.74869997976760816	-1.13631415585212125	-3.19418321227782931	-0.08555788836164654	-0.82782208388654688	-0.00200200267067308	-1.20731170559145062	-0.52424864409813143	-0.93904771899677120	-2.92807362508017599	-0.37979736135958653	-0.36816932336446756	-0.01511363781004818	-0.35524739194754701	-0.46203545959655867	-0.74865989049020409	-0.24846135929849961	-0.15082288973458366	-2.32278780031156495	-0.23193205734728903	-0.01511363781004818	-0.05868899634867961	-0.01612938192988364	-0.00200200267067308	-0.93904771899677120	-0.83471074488173225	-1.32425897020043792	-1.42711635564014583
VNG1774G	-1.80180980508155630	-0.30245735803393531	-0.48776035083499458	-1.06131650392441279	-1.07587280169862010	-0.00300450902029872	-1.26230838133889955	-0.41551544396166579	-1.30933331998376223	-0.00501254182354429	-3.48349262438898544	-0.02020270731751947	-1.49165487677771691	-0.52087595961949218	-0.05024121643674679	-1.08470938349911816	-0.40496523306651327	-3.11226608980994257	-0.63487827243596950	-0.82782208388654688	-2.47693848013882345	-0.87227384645738082	-0.00200200267067308	-4.32753844938981214	-0.59239727745980220	-1.19732826160726735	-0.71949115589954726	-0.93140436968420315	-0.56211891815354131	-2.66642852641139072	-1.85789927173259994	-0.72567037226550535	-0.58878716523570240	-1.02165124753198144	-0.84164718887838930	-1.04412410338404005	-3.77661836842194321	-0.07580171341628185	-0.01308523954865548	-0.15431736038435728	-1.29098418131556558	-0.60330647656015579	-1.92414865727380069
VNG1782C	-0.01308523954865548	-0.86274996494612533	0.00000000000000000	-0.75077629339658170	-2.00248050054370763	-0.00100050033358353	-0.03874082831643059	-0.38419297283262460	-4.43965574751051761	0.00000000000000000	-3.28876195233236723	-0.00100050033358353	-0.00100050033358353	-0.47965000629754095	0.00000000000000000	-0.15431736038435728	-0.06507199674371481	-14.75711909782271825	-0.18392283816092850	-1.38629436111989057	0.00000000000000000	-0.87227384645738082	-0.00200200267067308	-0.11316869810563798	-0.08338160893905101	-0.80519668436856817	-2.45340798272862948	-0.44316697529217586	-1.56542102701732611	0.00000000000000000	-0.29035230100765980	-0.70927656248982895	-0.58878716523570240	-0.00100050033358353	-0.17435338714477780	-0.00100050033358353	-0.21691300156357363	-0.18874212459687742	-0.48939034304592566	-0.14618251017808145	-0.10536051565782628	-0.51082562376599072	-1.02722229258143671
VNG1811G	-1.18090753139493998	-0.29169009384931976	-0.29975465368605020	-0.58519003905485290	-1.39836694235415981	-1.21402314017943747	-2.06356819252354562	-2.39141630670066130	-0.15665381004537685	-0.76571787339478070	-0.43850496218636453	-0.44161055474451766	-1.27296567581288733	-0.53785429615391001	-0.12556322297534575	-0.11653381625595151	-2.39250980052203266	-1.15201306539522497	-0.18392283816092850	-0.82782208388654688	-0.32158362412746233	-0.84629836005412007	-0.52424864409813143	-0.93904771899677120	-0.59239727745980220	-2.04794287462046487	-2.68384551240539260	-0.48776035083499458	-0.76787072675588175	-0.46203545959655867	-0.42159449003804794	-0.35524739194754701	-0.09431067947124129	-1.91732269220340079	-0.52087595961949218	-0.83701755097964725	-0.21691300156357363	-0.06081213939675748	-2.39579747471622451	-1.23443201181064466	-0.32296388659642072	-0.38419297283262460	-3.59356927430961148
VNG1830G	-0.32573014008931084	-0.23067181773500128	-2.60099112880880234	-0.49593701127224005	-1.09362474715707059	-0.53102833108351022	-1.09661428600543664	-1.26230838133889955	-2.40351101158400615	-0.02326862693935433	-1.46533756846034335	-2.45108510131248947	-0.19479907830506729	-2.91323105204224708	-0.42312004334688508	-0.56916120077895416	-1.93794197940613655	-0.65008769109949827	-0.02531780798428990	-1.38629436111989057	-0.18874212459687742	-3.47376807449699099	-0.88673192963261072	-0.74444047494749588	-0.43850496218636453	-0.12783337150988489	-1.53247687129797217	-0.35667494393873245	-3.16533505794017112	-0.46203545959655867	-1.91054300521802212	-5.11766386685477936	-5.11433053043502106	-2.18925640768704266	-0.23193205734728903	-0.74233742475071707	-6.60027057923417626	-1.39432653281715480	-1.74869997976760816	-3.53358656970790097	-0.10869941692334091	-1.96611285637283273	-1.92414865727380069
VNG1832H	-0.05657035148839435	-0.46044941644092391	-0.27575350158650713	-2.92434227746731823	-0.36096986822161325	-0.69114917789727226	-1.13320373343772873	-2.28278246569786614	-0.24846135929849961	-0.15782408519356722	-0.84397007029452897	-1.28013416529149993	-1.41469383564158857	-3.95806694392955283	-1.47840965002769620	-0.04395188752918283	-0.00904074465214907	-0.08338160893905101	-0.66943065394262924	-0.82782208388654688	-2.93746336543001529	-2.63945740963659814	-0.52424864409813143	-0.93904771899677120	-1.40242374304977435	-1.90380897303667806	-0.68319684970677719	-2.30759763481758995	-0.16251892949777494	-0.01612938192988364	-1.50058350752201819	-0.20702416943432653	-0.83240924789345294	-0.62735944002194211	-0.18995058395844580	-2.18925640768704266	-0.32989392126109041	-0.22815609313775398	-1.82015894374975296	-1.87080267656850796	-0.23952703056473379	-0.05340077672711530	-1.42711635564014583
VNG1838H	-0.42007126049752652	-0.22189433191377778	-0.00601807232556302	-1.52785792544167753	-0.35239838717147220	-0.40496523306651327	-2.18925640768704266	-0.35239838717147220	-1.54177926396028564	-1.04128722204884028	-0.54472717544167215	-0.42007126049752652	-0.38860799104174143	-0.69514918323061836	-0.20825493882045903	-0.82553636860569091	-1.09362474715707059	-6.45033043194326172	-0.50583808225495164	-0.82782208388654688	-1.39836694235415981	-4.16048436472664562	-0.21815600980317063	-1.80788885115793851	-0.97816613559224252	-1.60445037092306131	-1.07587280169862010	-1.49610922712709726	-1.54646311327271202	-1.23100147671385529	-1.40649706843741007	-3.20152718653358770	-2.62970123469123385	-2.54976522213649659	-0.15431736038435728	-2.54976522213649659	-2.34967670052789623	-0.34955747616986843	-0.00300450902029872	-3.53358656970790097	-4.97913662703688509	-2.75986994983200651	-0.81193071654991233
VNG1865H	-0.51249368086668778	-2.75200208863139295	-0.55686956226739759	-1.18417017702975635	-0.13696585507315742	-0.59059059223485311	-0.45255671564201488	-1.70374859190534167	-2.12863178587060764	-2.47932227149409989	-2.52697942620990812	-0.47160491061270937	-1.05268335677971003	-3.17725415017738122	-1.18417017702975635	-4.54690127786411580	-2.05572501506251992	-2.97006452680541333	-0.06720874969344999	-1.38629436111989057	-1.78379129957887805	-3.99540461436719729	-0.88673192963261072	-0.65971240447370794	-5.05458718162543885	-2.27302629075250140	-1.07587280169862010	-0.17912666589743548	-4.67666618769316145	-0.46203545959655867	-3.17485893945142639	-0.98349948156760514	-0.26136476413440751	-0.70724610493944695	-1.17118298150294509	-0.88916206448590251	-3.12129549652933669	-0.72360638804465394	-0.06720874969344999	-1.10262031006564842	-0.72154665508164328	-1.93794197940613655	-1.42711635564014583
VNG1874C	-0.93394566711287574	-2.75200208863139295	-0.00100050033358353	-0.70117935225720962	-0.33547273628812946	-0.00601807232556302	-3.25191567894640077	-0.50252682095129564	-1.25176346816228445	-0.09541018480465818	-2.36979384268749582	-0.22314355131420971	-0.47000362924573558	-0.55338523818478669	-0.00100050033358353	-2.71055333132032850	-1.09362474715707059	-2.59695615359662346	-0.61248927754249083	-0.47000362924573558	-1.63989711991880882	-2.00248050054370763	-0.01612938192988364	-1.14885350510485651	-0.04082199452025517	-2.23492644452023104	-6.36543098815677499	-0.69314718055994529	-2.30258509299404546	-0.01612938192988364	-1.23443201181064466	-4.52820914485196280	-3.83044301843572299	-3.41732676359203902	-0.10536051565782628	-0.01511363781004818	-5.61577159733348807	-2.30258509299404546	-0.02122363645162669	-0.07796154146971181	-2.98182936838499968	-0.98617685933832155	-4.53751153751427694
VNG1889H	-0.39898614201045518	-0.62923385481629246	-2.60099112880880234	-1.25878104082093101	-2.32892906833364766	-7.78242433616547302	-0.38126041941134692	-2.35493157336625503	-0.91629073187415500	-1.62455155024414855	-0.99425227334386690	-0.04709160753385057	-2.75671537308349102	-0.18632957819149348	-3.70095203534820572	-0.41855034765681981	-0.02122363645162669	-0.63676684712383758	-0.81871040353529101	-0.19723216952970890	-3.49002859536877130	-1.50959257746438413	-8.97132347150568243	-0.65971240447370794	-2.22562405185791734	-1.06711362160873868	-2.04794287462046487	-0.10869941692334091	-1.02722229258143671	-0.01612938192988364	-0.98617685933832155	-0.57092954783569616	-0.26136476413440751	-2.39141630670066130	-0.52087595961949218	-1.00239343092756683	-0.24462258299133391	-3.31318650433944217	-0.37542098675978763	-2.86645993784985187	-1.98777435315401196	-0.03355678352884275	-2.25379492882461374
