V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43
VNG0924G	0.00000000000000000	0.00026694001922727	0.00265018974896941	0.00076240812951042	0.00404215906423068	0.00381650574802247	0.00212095115445891	0.00204220028880502	0.00402254500166496	0.00133888032092220	0.00109235953003882	0.00846977124031990	0.00018067503689807	0.00151109353702631	0.00000000000000000	0.00468403235971786	0.00000000000000000	0.00138031370675745	0.00000000000000000	0.00106099642095882	0.00000000000023345	0.00000000000000000	0.00192848141410266	0.00192435536243009	0.00000000000000000	0.00000000000000000	0.00240904280891139	0.00708707297366434	0.00274144628895592	0.00262118477680008	0.00061434556929819	0.00049513120458714	0.00008545850951457	0.00370437610813819	0.00174026741021977	0.00071319412134560	0.00770532828124225	0.00255705177560301	0.00094132527668302	0.00108509709889771	0.00011170013882076	0.00018175206887534	0.00542816634398247
VNG0925C	0.00000000000000000	0.00026895525433374	0.00148916795194017	0.00077709123360639	0.00120311864012535	0.00085753427373860	0.00212903902764138	0.00139659603358626	0.00253951572464079	0.00137406919845861	0.00110487583370233	0.00539047178181969	0.00017224397993597	0.00265992154779163	0.00000000000000000	0.00346447311593230	0.00000000000000000	0.00102841931839885	0.00000000000000000	0.00100288054726275	0.00000000000032676	0.00000000000000000	0.00165234383870559	0.00170974247102910	0.00000000000000000	0.00000000000000000	0.00175421966817163	0.00169688745110318	0.00216062154685510	0.00000129452606606	0.00060048559441248	0.00054277875070703	0.00009549788240440	0.00387049495446827	0.00153391288020670	0.00072662148837733	0.00648838961507409	0.00307391090381348	0.00076935425154198	0.00107916059701076	0.00011447185161104	0.00014548118709237	0.00381983669671324
VNG0937G	0.00444796903699211	0.00129280163301216	0.00060681146757652	0.00000045356844715	0.00026130086391515	0.00036799424520772	0.00000000000000000	0.00091445713359251	0.00043273527567967	0.00001154721353361	0.00001220498635547	0.00000000000000000	0.00098647464705850	0.00000003183527749	0.00347479555301471	0.00069210870787976	0.00000000000012725	0.00066685341684872	0.00536738375839286	0.00021021650142483	0.00032786996960638	0.00000000056871814	0.00120185516938525	0.00124283197548087	0.00027400922436751	0.00000229043205448	0.00087052225346595	0.00000000000000000	0.00000000000000000	0.00141473936232573	0.00462585945568372	0.00027706138570482	0.00032240931459238	0.00000000000000000	0.00194289087389635	0.00007446898236204	0.00000000000000000	0.00000003596391415	0.00119659225780958	0.00019013082365482	0.00055393677145347	0.00000000229151095	0.00000000000000010
VNG0947G	0.00000000000000000	0.00099074910524789	0.00005088711737734	0.00019720371602672	0.00000007344435336	0.00000066053355978	0.00000000000000789	0.00000000000000000	0.00000017307572045	0.00133820959840037	0.00091253783318219	0.00000000000000783	0.00112226405276007	0.00019344677255406	0.00000000000000000	0.00001403202603517	0.00000000000000000	0.00005928263736584	0.00000000000000000	0.00230741459553255	0.00000000099265300	0.00000000000000000	0.00084501495277656	0.00037142003024798	0.00000000000000000	0.00000000000000000	0.00003764198810756	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00001402385986594	0.00230685650791593	0.00078766983652245	0.00000000019984812	0.00048544111957096	0.00260141671539034	0.00000000000003315	0.00014214848966372	0.00077093579389940	0.00000000715092821	0.00030958264732516	0.00390786114713808	0.00000003798629297
VNG0961G	0.00000000000000000	0.00071939507310482	0.00007857529270453	0.00110923627313447	0.00016312787309164	0.00027570619924724	0.00000013787313479	0.00000000000000000	0.00000000534883418	0.00209951693800824	0.00039665631150808	0.00000000000001864	0.00039434223139563	0.00019211924613651	0.00000000000000000	0.00000314461683901	0.00000000000000000	0.00000058362093367	0.00000000000000000	0.00127235212058893	0.00000002523648895	0.00000000000000000	0.00079966112599352	0.00019901060139906	0.00000000000000000	0.00000000000000000	0.00000668719284704	0.00000000000000000	0.00000000000000011	0.00000000000000000	0.00000006120491971	0.00034199875206695	0.00239147398687887	0.00000000199179960	0.00012855212593412	0.00050578477179479	0.00000000000074416	0.00020272678059342	0.00000895036495743	0.00012911370701888	0.00051697125929115	0.00997537444416501	0.00001547026951508
VNG0971G	0.00000000000000000	0.00030480972305812	0.00125957610898501	0.00089423245300173	0.00077627504684196	0.00087132736542556	0.00170752990431882	0.00008774200900649	0.00076838135276369	0.00143061832059034	0.00110037899014622	0.00504555677465838	0.00019925100280730	0.00391028863254883	0.00000000000000000	0.00120968713938813	0.00000000000000000	0.00035413959288735	0.00000000000000000	0.00119947930415219	0.00000000000062441	0.00000000000000000	0.00165257193731732	0.00112905588670515	0.00000000000000000	0.00000000000000000	0.00087033981693452	0.00212336031595015	0.00124961035138232	0.00015831381600684	0.00027477743548073	0.00046650748235744	0.00013709724063007	0.00344948891067121	0.00117933950158926	0.00077691917838863	0.00163887482190656	0.00377992913663132	0.00054503143092677	0.00231154649192940	0.00015438516222696	0.00035480513049378	0.00302854389126006
VNG0985H	0.00000000000000000	0.00139542320394325	0.00008402220474676	0.00000568159558715	0.00000051319200660	0.00000207246793914	0.00000000000000000	0.00000000000000007	0.00000155646567577	0.00025109443747900	0.00022913322243150	0.00000000000000000	0.00343750123698433	0.00000633270917048	0.00000000121048517	0.00000344669055890	0.00000000000000000	0.00001338166129888	0.00000000000000000	0.00136664266206047	0.00003102257117831	0.00000000000000000	0.00112463133944928	0.00052467170015666	0.00000000000000000	0.00000000000000000	0.00001388744733290	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000587024461815	0.00140478972119994	0.00232007710590470	0.00000000000000000	0.00064490230722417	0.00108758390215727	0.00000000000000000	0.00000187838705677	0.00140987605115064	0.00000003294131957	0.00390210798485500	0.00004090519704458	0.00000000000039970
VNG0991H	0.00000000000000036	0.00177808377785589	0.00045728790309057	0.00000065853191362	0.00015024099067507	0.00028498022831701	0.00000000000000000	0.00000000006891994	0.00000556358925651	0.00002559776987690	0.00001706921829638	0.00000000000000000	0.00168642858148824	0.00000009769094927	0.00000195621629806	0.00023970589178767	0.00000000100264790	0.00070987922172260	0.00000023074371341	0.00037458209172835	0.00097778064315261	0.00000001275512029	0.00112623576327045	0.00080918892263418	0.00206870800234195	0.00001117126413447	0.00071393837325286	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00166145175572396	0.00050108972332076	0.00060595158278865	0.00000000000000000	0.00110567964885373	0.00020737338437468	0.00000000000000000	0.00000006267801363	0.00167580794728283	0.00000214405698624	0.00069105178968138	0.00000006498346539	0.00000000000000101
VNG0999H	0.00588791939454008	0.00170981137994971	0.00231032348194896	0.00000063834095905	0.00379010078840649	0.00283509482816260	0.00000000000000000	0.00180877435556595	0.00255458255073617	0.00001386694549000	0.00001402342135800	0.00000000000000000	0.00147932955305613	0.00000002997702546	0.00459337826035942	0.00219164775127363	0.00386548418186631	0.00416902596681596	0.00691896457638260	0.00028077109653573	0.00293472672982354	0.00267058701402866	0.00178071380390527	0.00245912053610073	0.00376484134847803	0.00540469180039730	0.00368217669700557	0.00000000000000000	0.00000000000000000	0.00545977668893154	0.00294433799522910	0.00036381377776217	0.00035715122363814	0.00000000000000000	0.00219606797545097	0.00010540324551847	0.00000000000000000	0.00000003553886004	0.00227838797950012	0.00026066084011388	0.00056053088882095	0.00000000461297694	0.00000000000000018
VNG1001G	0.00348702796971742	0.00176252094331323	0.00353794376851419	0.00000288509145052	0.00082270079660692	0.00059736589535640	0.00000000000000000	0.00016053421723033	0.00031804084455136	0.00001369316289425	0.00001088209621020	0.00000000000000000	0.00144644294379249	0.00000004940749591	0.00077689193938736	0.00079639788833097	0.00272804912383843	0.00036792902900127	0.00000073851623510	0.00029343049023251	0.00413448665791648	0.00034488906600862	0.00235950072106937	0.00119781100945564	0.00128408791674404	0.00011199426941723	0.00099389835583853	0.00000000000000000	0.00000000000000000	0.00036143872804339	0.00029547173569825	0.00028011553335344	0.00036116611537720	0.00000000000000000	0.00126733793182097	0.00007543355999134	0.00000000000000000	0.00000004069077995	0.00065330918533196	0.00231133944905954	0.00056795750709545	0.00000000444139725	0.00000000000000023
VNG1007H	0.00000000000000000	0.00116699952940708	0.00005660760232419	0.00000054208130755	0.00043068392702710	0.00049388763072678	0.00000000000000000	0.00000000000000000	0.00000003200644150	0.00017400618500950	0.00002627973262627	0.00000000000000000	0.00124806288458221	0.00000094564170865	0.00000000000158285	0.00000304648601845	0.00000000000000000	0.00000813120685802	0.00000000000000000	0.00049851902604019	0.00030234892585515	0.00000000000000000	0.00048630207483770	0.00039888216745911	0.00000000000004658	0.00000000000000000	0.00002249735133686	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00003204179750135	0.00031128622081276	0.00290589270567632	0.00000000000000000	0.00025924746903186	0.00047674699475187	0.00000000000000000	0.00000050338535690	0.00067451827994853	0.00000000267053258	0.00332463850840114	0.00002919951729516	0.00000000000223187
VNG1008G	0.00000000000000000	0.00080949009232725	0.00011528213533973	0.00230168118967593	0.00012265307484939	0.00022580941831723	0.00000155620605719	0.00000000000000000	0.00000000395884427	0.00327111206332360	0.00067676842511337	0.00000000000003712	0.00042199187269506	0.00019193186605536	0.00000000000000000	0.00000517027698691	0.00000000000000000	0.00000116334423098	0.00000000000000000	0.00131157338549401	0.00000001417422229	0.00000000000000000	0.00092280201760719	0.00023727895675521	0.00000000000000000	0.00000000000000000	0.00000990711597454	0.00000000000000000	0.00000000000002650	0.00000000000000000	0.00000011586279094	0.00060225023019339	0.00249423220117983	0.00000000319464075	0.00018163035911111	0.00050890582289874	0.00000000000461544	0.00018808380926060	0.00001145892406170	0.00019147995358159	0.00037977918983073	0.00722558803266059	0.00001768049941632
VNG1012H	0.00215541500030827	0.00170080938786115	0.00069863259208144	0.00000047107372348	0.00330732621850011	0.00198361929737305	0.00000000000000000	0.00000049487106125	0.00012550807262108	0.00002490043715346	0.00002289241624601	0.00000000000000000	0.00154559649198502	0.00000005881357966	0.00006865622408315	0.00032393495504881	0.00175117950669366	0.00105695410219838	0.00000161710073190	0.00033302776533562	0.00268009459022134	0.00000030830550425	0.00124745908426642	0.00145223354795816	0.00144400936955928	0.00008745551075072	0.00083965188046580	0.00000000000000000	0.00000000000000000	0.00016687571840022	0.00159246739682096	0.00052392833723244	0.00073018389393468	0.00000000000000000	0.00150330374884709	0.00016560862165855	0.00000000000000000	0.00000007546557680	0.00341103136082891	0.00001026911440319	0.00090920497081875	0.00000002565153766	0.00000000000000087
VNG1013G	0.00000000000000000	0.00113766614511670	0.00005656249733649	0.00005598181232181	0.00000000514803430	0.00000001229260967	0.00000000000000000	0.00000000000000000	0.00001880090284919	0.00028557076778382	0.00064350162582560	0.00000000000000000	0.00477007837735616	0.00006049576098974	0.00000000071100970	0.00000144148071958	0.00000000000000000	0.00000263955803250	0.00000000000000000	0.00278229136923034	0.00000033086445020	0.00000000000000000	0.00195565485673819	0.00037368255285440	0.00000000000000000	0.00000000000000000	0.00000437010444581	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000039057304738	0.00210883764211503	0.00115741438249111	0.00000000000000002	0.00049709227915136	0.00160687914532795	0.00000000000000000	0.00001653986185820	0.00085479962841824	0.00000020325477804	0.00542247881504698	0.00015898933737358	0.00000000000047246
VNG1021C	0.00000000000000000	0.00047568746743428	0.00028228666118331	0.00059527618556693	0.00000563372425180	0.00001821032223832	0.00000044182640458	0.00000000000845831	0.00150513984552587	0.00209846858975285	0.00173976341152280	0.00015988464307950	0.00042928783944742	0.00327182500575226	0.00000000000000000	0.00009360002161925	0.00000000000000000	0.00014925253163745	0.00000000000000000	0.00201906690177742	0.00000000000427095	0.00000000000000000	0.00168980219633205	0.00093371297656168	0.00000000000000000	0.00000000000000000	0.00009643945701153	0.00000000000000000	0.00000000000000011	0.00000000000000000	0.00001611303143896	0.00137599093504154	0.00032018666384675	0.00075600606568530	0.00095091188343893	0.00156422185978453	0.00000144557430298	0.00242242600899249	0.00077688008507009	0.00004080546238915	0.00025507280484954	0.00085082984583937	0.00004635099423966
VNG1025H	0.00000000000000000	0.00041871371662217	0.00010680351056615	0.00059290963582442	0.00000106022737933	0.00000606426760031	0.00000000127165549	0.00000000163420985	0.00005283297550999	0.00299381776373127	0.00188460067173071	0.00000026490840571	0.00032326368566677	0.00119584109463797	0.00000000000000000	0.00004394908583749	0.00000000000000000	0.00005481222678340	0.00000000000000000	0.00161423346670452	0.00000000000487766	0.00000000000000000	0.00093159086261030	0.00071555741113484	0.00000000000000000	0.00000000000000000	0.00004849010202746	0.00000000000000001	0.00000000000000000	0.00000000000000000	0.00004956785816125	0.00124395521717705	0.00064733779972776	0.00019793070099024	0.00134601325419166	0.00144975007531124	0.00000291993936160	0.00159339092265996	0.00038881643178960	0.00006105437125947	0.00027407419231988	0.00037193215681513	0.00001577209008711
VNG1036H	0.00000000000000000	0.00101845818756133	0.00004282958571590	0.00000473687067736	0.00000003421391942	0.00000015363779947	0.00000000000000000	0.00000000000000000	0.00007431355185316	0.00017605393917283	0.00023504795812268	0.00000000000000000	0.00402273611710497	0.00002276357662377	0.00000000431873095	0.00000238241760865	0.00000000000000000	0.00000622274963678	0.00000000000000000	0.00196218533602489	0.00000228680315048	0.00000000000000000	0.00133927376752389	0.00043324418606682	0.00000000000000000	0.00000000000000000	0.00000654371189858	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000055286093604	0.00186298377261808	0.00095134084140280	0.00000000000000000	0.00044264092913015	0.00153570960966621	0.00000000000000000	0.00000673092957806	0.00404137150363857	0.00000000760849105	0.00462390344781186	0.00011412001682680	0.00000000000026662
VNG1041H	0.00000000000000000	0.00098074550816421	0.00003965940558461	0.00000766449681239	0.00000000829429842	0.00000002450842315	0.00000000000000000	0.00000000000000000	0.00031020564756114	0.00014348736681842	0.00027391461371421	0.00000000000000000	0.00474126903446534	0.00003471667885387	0.00000001763191361	0.00000176773170038	0.00000000000000000	0.00000380912966806	0.00000000000000000	0.00239485785818966	0.00000095029253468	0.00000000000000000	0.00165559227460061	0.00040617292182101	0.00000000000000000	0.00000000000000000	0.00000514937276395	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000024471849133	0.00204935771377095	0.00068119482797469	0.00000000000000000	0.00039930653200416	0.00165176164858010	0.00000000000000000	0.00000852778752191	0.00326323715186029	0.00000001266656109	0.00508343946294821	0.00010956385962193	0.00000000000010107
VNG1046H	0.00000000000000000	0.00056917347938482	0.00003238922825092	0.00022161316351459	0.00000000222878542	0.00000000771308870	0.00000000000000000	0.00000000000000000	0.00043071871170087	0.00066347127063306	0.00128649687115112	0.00000000004965256	0.00211847187555061	0.00029420701078438	0.00000000000000004	0.00000200054857823	0.00000000000000000	0.00000327013778326	0.00000000000000000	0.00432476598562578	0.00000000017123103	0.00000000000000000	0.00178612445544160	0.00032021619841617	0.00000000000000000	0.00000000000000000	0.00000436186510840	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000009269955704	0.00503239103676594	0.00038297751201205	0.00000785094240185	0.00034968539006742	0.00436420399349532	0.00000000000000449	0.00070111486499807	0.00128740319416792	0.00000002346169089	0.00072306538728410	0.00968714984292117	0.00000000089276459
VNG1053G	0.00000000000000000	0.00073782115865832	0.00003289737730070	0.00050092466163763	0.00412199656615227	0.00242193896003708	0.00000000000000000	0.00000000000000000	0.00000000037238900	0.00173468392796445	0.00016779770004180	0.00000000000000000	0.00036072741615754	0.00007330254298142	0.00000000000000000	0.00000078822352382	0.00000000000000000	0.00000010242066006	0.00000000000000000	0.00057775056871144	0.00001550493842376	0.00000000000000000	0.00052535587178726	0.00013109212619756	0.00000000000000000	0.00000000000000000	0.00000152095927498	0.00000000000000000	0.00000000000000000	0.00066622606018517	0.00000000401254446	0.00036335111925462	0.00465571608245035	0.00000000000000001	0.00006773313145525	0.00014192681292036	0.00000000000000001	0.00001750029511317	0.00000198360836249	0.00003610282031353	0.00204790785625757	0.00249005776272241	0.00000006638268788
VNG1058H	0.00000184866404980	0.00195132883259962	0.00187290233215787	0.00000120614233522	0.00020587557936117	0.00026900556745774	0.00000000000000000	0.00003002722531421	0.00006810054081827	0.00002042189709443	0.00001891633219115	0.00000000000000000	0.00198613931468088	0.00000004716868147	0.00157414977668811	0.00058818810623339	0.00013761904241222	0.00128122998566124	0.00416277043659501	0.00037215557972518	0.00271484808543433	0.00129375547285644	0.00179784928606709	0.00116425858254867	0.00081757130579366	0.00082866316662287	0.00171415643966970	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00371570746231098	0.00042815157446420	0.00045647516761196	0.00000000000000000	0.00203543335980060	0.00013062079840221	0.00000000000000000	0.00000004418726235	0.00166504498547479	0.00010715711221176	0.00062050042299340	0.00000001570258400	0.00000000000000035
VNG1062G	0.00204776149853320	0.00190799447708550	0.00156906876819171	0.00000077054807546	0.00055574716317569	0.00055763760959083	0.00000000000000000	0.00003586516015499	0.00014150344770280	0.00002382001186437	0.00001915918449471	0.00000000000000000	0.00200266837503382	0.00000004617274636	0.00121617786981782	0.00046084327224218	0.00151670568827594	0.00128284033045672	0.00070203877046053	0.00036919787633666	0.00538194246429191	0.00061241683021119	0.00165445739976928	0.00137361007829238	0.00119904650369603	0.00067587357856728	0.00146099447240347	0.00000000000000000	0.00000000000000000	0.00000153582318009	0.00369348943107304	0.00046599549872320	0.00062054591045130	0.00000000000000000	0.00193754436574785	0.00015782577687503	0.00000000000000000	0.00000006020430075	0.00331567311024986	0.00005930991424267	0.00078478961096586	0.00000002393904484	0.00000000000000059
VNG1068G	0.00000000000000000	0.00062254601143447	0.00012455492005594	0.00409447440852345	0.00126455571768258	0.00069841799838546	0.00022234438803596	0.00000000000000001	0.00000003826416518	0.00356970193667186	0.00081500860688314	0.00000000001091267	0.00028841195120132	0.00023586357806175	0.00000000000000000	0.00000911242737403	0.00000000000000000	0.00000223657698354	0.00000000000000000	0.00109949216771135	0.00000000163977043	0.00000000000000000	0.00088083399948699	0.00035823771134396	0.00000000000000000	0.00000000000000000	0.00001381881523439	0.00000000000001111	0.00000090132980276	0.00000000000000000	0.00000026248738402	0.00056427318374612	0.00211942592899426	0.00000424646577611	0.00019862540150472	0.00054904880539812	0.00000000056404170	0.00048636700531134	0.00001413832343133	0.00057988130567477	0.00032961276721405	0.00266268715075193	0.00021493138069590
VNG1083G	0.00047131959633808	0.00166410562160633	0.00184788732088180	0.00000069347312307	0.00118502690735718	0.00084681627258473	0.00000000000000000	0.00086700416217288	0.00166942039606884	0.00001500753835662	0.00001385801677950	0.00000000000000000	0.00148590250123730	0.00000002327649472	0.00388688651779558	0.00146112216427231	0.00457059446242240	0.00461887619721204	0.00088231437696335	0.00029979576428724	0.00210330240581873	0.00117423045319823	0.00175770583011342	0.00276706163526715	0.00106475668393385	0.00538681812172023	0.00221289145373537	0.00000000000000000	0.00000000000000000	0.00000000000012368	0.00167581036733231	0.00048632630235191	0.00038430796221732	0.00000000000000000	0.00283318242994197	0.00009144511141938	0.00000000000000000	0.00000003563847488	0.00268129035150141	0.00016667353937816	0.00056333947608297	0.00000000448794134	0.00000000000000013
VNG1085H	0.00000000000000000	0.00029792211825079	0.00213134045784477	0.00063173487448175	0.00051177721254852	0.00075929746408085	0.00252556879266744	0.00037741771792479	0.00102813824954369	0.00145968276309447	0.00117133870686732	0.00067601602849072	0.00021603765177492	0.00093977638702718	0.00000000000000000	0.00628645739530470	0.00000000000000000	0.00399126173420844	0.00000000000000000	0.00123370964611071	0.00000000000035679	0.00000000000000000	0.00183722958963115	0.00155342611959272	0.00000000000000000	0.00000000000000000	0.00378864122218972	0.00049467922458562	0.00339551403179807	0.00000000000000000	0.00163778999284733	0.00060466637779921	0.00009617945875130	0.00076070689711713	0.00231231875033110	0.00084469358555481	0.00103788046469568	0.00161585537648052	0.00140010908088500	0.00041251080864611	0.00012013961695704	0.00039330085959574	0.00091031239431621
VNG1088C	0.00000000000000000	0.00046200744316995	0.00105792497364247	0.00171413713790112	0.00031425228100349	0.00050449341337155	0.00231973641509237	0.00000000304003373	0.00002674284819911	0.00173111753452642	0.00111156090299924	0.00010185122024471	0.00027768685275884	0.00271514482730953	0.00000000000000000	0.00047656013001870	0.00000000000000000	0.00014797917900785	0.00000000000000000	0.00155668750146153	0.00000000000455005	0.00000000000000000	0.00173688364848392	0.00076144515792261	0.00000000000000000	0.00000000000000000	0.00042091433277151	0.00000141333577229	0.00245155130705703	0.00000000000000000	0.00007293911824910	0.00051005031741289	0.00023693141526171	0.00045837454112811	0.00079097820384652	0.00090329013422841	0.00014869516739150	0.00185545558337531	0.00029955590476086	0.00109081668589375	0.00019398934042510	0.00138178878897028	0.00039145754591675
VNG1101C	0.00000220725577205	0.00178430265824387	0.00272951187093493	0.00000088334297719	0.00028158611059722	0.00035127637481620	0.00000000000000000	0.00015895641623024	0.00020807323304839	0.00001287646784658	0.00001440522511346	0.00000000000000000	0.00165646459262660	0.00000002612679148	0.00255290099241394	0.00138184744039590	0.00031732518983112	0.00194885647863200	0.00651741489311070	0.00029840471470838	0.00228366231357661	0.00428768683321272	0.00199953245563367	0.00130023700978742	0.00129202845079098	0.00292001321276778	0.00268593529541403	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00214380667450366	0.00039555100939853	0.00033389777924369	0.00000000000000000	0.00213668674445395	0.00008340903811936	0.00000000000000000	0.00000003280759304	0.00142956452829513	0.00028686363603477	0.00050647990042612	0.00000000543656714	0.00000000000000008
VNG1103G	0.00000000000000000	0.00212632578344377	0.00055601183088357	0.00002902715505555	0.00000112172372093	0.00000299890669367	0.00000000000000000	0.00000308262783350	0.00000034160372779	0.00006087183275033	0.00007816308024489	0.00000000000000000	0.00263881499475625	0.00000036756646284	0.00035693935472798	0.00001150290996486	0.00000000000000000	0.00001365270530722	0.00000000002233429	0.00069364114167753	0.00023785849606744	0.00000000000000000	0.00158844076608124	0.00050494870951760	0.00000000000000000	0.00000000000000000	0.00006279632619161	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00074927884784412	0.00024309950668624	0.00151815247763102	0.00000000000000000	0.00090687627478525	0.00024272984068008	0.00000000000000000	0.00000026413007072	0.00034186413368254	0.00040282865312413	0.00173038563765102	0.00000012849337590	0.00000000000000507
VNG1105G	0.00000000000000000	0.00207110339392169	0.00023817987560263	0.00012438484269068	0.00000004407006352	0.00000013225708645	0.00000000000000000	0.00000000765227500	0.00000001261807868	0.00015288260339976	0.00020122003231671	0.00000000000000000	0.00261395874237000	0.00000176232592234	0.00000013396705282	0.00000383769309540	0.00000000000000000	0.00000421040337961	0.00000000000000000	0.00093937740521626	0.00003724495014806	0.00000000000000000	0.00123331992615882	0.00030455077327317	0.00000000000000000	0.00000000000000000	0.00002488255279681	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00074296988096560	0.00029227261329756	0.00233395983833119	0.00000000000000000	0.00083193865924987	0.00036877119623317	0.00000000000000000	0.00000065578852031	0.00015144902055306	0.00017291591604580	0.00185259545906423	0.00000084903485213	0.00000000000004938
VNG1115H	0.00428243426814349	0.00171962598701532	0.00165732424318437	0.00000064965324403	0.00237837335431438	0.00355546822796382	0.00000000000000000	0.00043318945948724	0.00143394499208298	0.00001392257409219	0.00001031597677926	0.00000000000000000	0.00147736563428171	0.00000003409599766	0.00328518254947922	0.00149307858087112	0.00241614232499226	0.00286708329552149	0.00411548778211474	0.00028578144308508	0.00253581480954396	0.00133170556241089	0.00163417774406860	0.00185914631853095	0.00345146969936620	0.00106431259401495	0.00298926606527160	0.00000000000000000	0.00000000000000000	0.00036173494249546	0.00502068758008413	0.00033492870153632	0.00037137309518863	0.00000000000000000	0.00192314058576564	0.00010318591309641	0.00000000000000000	0.00000004093524526	0.00316736269635236	0.00013897107808991	0.00057691623542231	0.00000000636952407	0.00000000000000020
VNG1123G	0.00471379207522571	0.00170014538068822	0.00257992601558605	0.00000069205669185	0.00371243935013572	0.00315582374470004	0.00000000000000000	0.00270660862730064	0.00337836762646338	0.00001343238401351	0.00001200732449511	0.00000000000000000	0.00147211994515886	0.00000002844457465	0.00500906170765359	0.00267323875867058	0.00348376354282951	0.00415944319005392	0.00722693925604138	0.00027501331793644	0.00277137992400138	0.00323878875442971	0.00182538405944209	0.00248403320727627	0.00339067142761545	0.00560406554006086	0.00413723918549951	0.00000000000000000	0.00000000000000000	0.00435857974999417	0.00259658569279825	0.00036225520447661	0.00033575450149772	0.00000000000000000	0.00221431139373212	0.00009344017202334	0.00000000000000000	0.00000003898937619	0.00198762220562127	0.00034312757415483	0.00053009632670650	0.00000000442600649	0.00000000000000009
VNG1125G	0.00000000000000000	0.00040762589615692	0.00137274326438695	0.00165643599207677	0.00094345300631124	0.00161049039990092	0.00434765033904259	0.00000017294184271	0.00008199453499034	0.00202370294488517	0.00134842875115811	0.00056845456250234	0.00026355714425726	0.00244531954523807	0.00000000000000000	0.00062870911471017	0.00000000000000000	0.00020068067748364	0.00000000000000000	0.00144012934354974	0.00000000000264969	0.00000000000000000	0.00181723041962806	0.00093038722679585	0.00000000000000000	0.00000000000000000	0.00047216205611272	0.00087822326836734	0.00526301312332903	0.00000000001525102	0.00007435903339214	0.00059993251227871	0.00023662381427647	0.00078529993359708	0.00100902837584404	0.00083929047288979	0.00056796078881739	0.00240695486234168	0.00033714148413683	0.00305534319961485	0.00018660605562736	0.00113137539754362	0.00198405898099347
VNG1128G	0.00000000000000000	0.00118176411392253	0.00003541630484544	0.00132216400994921	0.00000021585329551	0.00000276209820633	0.00000000953280407	0.00000000000000000	0.00000000026557947	0.00075457152703272	0.00028019978989467	0.00000000000000002	0.00037365428441296	0.00019242251227037	0.00000000000000000	0.00000945074707182	0.00000000000000000	0.00000246097023923	0.00000000000000000	0.00088189171973834	0.00000000724245021	0.00000000000000000	0.00055851229165797	0.00010991099366303	0.00000000000000000	0.00000000000000000	0.00001517814596963	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000023755772878	0.00073597486485474	0.00076390135237946	0.00000000000001518	0.00010329863328187	0.00081999892542021	0.00000000000000108	0.00004447510318397	0.00000489991215926	0.00000206601456548	0.00028228577868258	0.00170218269462896	0.00000004217794234
VNG1133G	0.00000000000000000	0.00198525596208526	0.00033333819413103	0.00005807409282166	0.00000071122174942	0.00000207639063145	0.00000000000000000	0.00000000000056608	0.00000130366106915	0.00005164642117159	0.00005006435748514	0.00000000000000000	0.00289969589935751	0.00000280020700262	0.00000296536999564	0.00000678533167320	0.00000000000000000	0.00000361662161368	0.00000000000000000	0.00103404338531066	0.00015712013077014	0.00000000000000000	0.00184935680951870	0.00036960067220964	0.00000000000000000	0.00000000000000000	0.00003163642250822	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00003248710157380	0.00012514957032157	0.00086832911850186	0.00000000000000000	0.00033336991746161	0.00044138617175666	0.00000000000000000	0.00000094407875006	0.00023685828870146	0.00029080859531615	0.00220388019399450	0.00000114511896634	0.00000000000001942
VNG1136G	0.00000000000000000	0.00190227696716478	0.00024039281639475	0.00016384760367457	0.00000114279142530	0.00000325837499059	0.00000000000000000	0.00000000000002165	0.00000010928719629	0.00010146072073574	0.00008047678146456	0.00000000000000000	0.00210687138533047	0.00000501464745139	0.00000000278475742	0.00000406286391813	0.00000000000000000	0.00000164025992909	0.00000000000000000	0.00102816787342587	0.00013940987684290	0.00000000000000000	0.00153371074663520	0.00030450630253555	0.00000000000000000	0.00000000000000000	0.00001599096263737	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000670702745833	0.00015303062743897	0.00170216381614804	0.00000000000000000	0.00028350635281348	0.00035808476707957	0.00000000000000000	0.00000149027545057	0.00007496458657182	0.00056910556845822	0.00331849266117882	0.00000362003818727	0.00000000000013517
