"GENE"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"
"VNG0985H"	0.0415829646929996	-0.189902247549049	-0.209174767410651	1.33589434909465	-0.300755328131678	-0.266178831616301	1.20525789802237	-0.156351226453973	-0.668591980729972	0.349454267383497	0.193600632164725	1.02464032746735	-1.48282264263096	1.16525084738724	-0.365547762211344	0.0824021071471676	-0.611525099055097	-0.261182763609425	0.294677215163418	-0.280440491967597	-0.291387105674805	0.101654548287025	-0.572904320113174	-0.551834109828128	0.194478297286752	-0.19939131213026	0.0420977404843727	1.28444447796971	1.25536751794079	-0.0857864777820904	0.236876025225277	-0.562591358316581	-0.584665617356291	0.99868954383167	-0.659075184404408	-0.0989459797479417	1.11585473693118	0.872546108845913	-1.93119354357381	0.546719492721885	-3.5027612037015	0.0511030374984707	1.00705762297639
"VNG0991H"	-1.89761671717927	-0.432086656321565	-1.07339012715742	1.55683700564284	-1.70469607048409	-2.06261759859367	1.54112529261771	-0.939616097839908	-0.900015021619146	1.05255598794655	0.8260493241427	1.46014468360818	-0.552711942881973	1.54443706411618	-1.16628742955039	-1.32492777477362	-1.85992160749892	-1.98193458806503	-1.88685286794935	0.353223490756135	-2.19489816535763	-1.8373838672747	-0.575300986863162	-1.17336218304919	-4.10709375546714	-1.76374109435956	-1.76939602919953	1.68131271897362	1.5766818213363	-1.53526707395086	-2.39878544345394	0.515560799510068	0.104013216332766	1.4401430071958	-1.26836757640937	0.547448588451634	1.47350801970168	1.29067819166108	-2.31116180359426	0.072971373658042	-0.0288625335224163	0.787726912300183	1.36534868583267
"VNG0999H"	-5.86354336237579	-0.387631856780787	-2.79804825929547	1.55348858817565	-5.56102920458388	-5.2103705487278	1.69270912718699	-3.73455509124083	-3.39083803497645	1.20701877041713	0.878202846684329	1.51763076074529	-0.448963044740366	1.61975761841995	-3.8043758614554	-3.11637769970999	-5.33643603589337	-4.20713664135736	-5.98082364883581	0.4486305902156	-3.20326802011714	-4.41703858601691	-1.83042065459928	-3.52713864195422	-5.28095597884942	-5.39224143563198	-4.65467078937983	1.80040736188535	1.72566617545541	-8.18097731006062	-3.7037752133835	0.615332765483825	0.270466272480229	1.49239302237593	-2.58594535081246	0.713755090307532	1.53248342282182	1.34423210783829	-2.89277014630178	-0.948777684084837	0.101997100152126	1.02219123273665	1.48186023062867
"VNG1001G"	-4.69964875640696	-0.405532816713587	-3.6533303728294	1.43373642817253	-3.10038612340041	-2.8111019954304	1.70032194555573	-2.50740192209965	-1.98872837148263	1.21664195354318	0.877621535270438	1.50808963868089	-0.395938400107665	1.60657501705714	-2.41730400252078	-2.06997294287535	-4.38788362936023	-1.53144722331375	-1.99703424687597	0.446966267545987	-3.73257761525133	-2.56752490426526	-3.9755649385952	-1.87855882535703	-3.63817935120974	-1.98971053305961	-2.02912518330185	1.79679186410313	1.73140085184944	-4.87904996263031	-1.01422497439948	0.714191422937751	0.284404018944117	1.48341729361902	-1.44369498207428	0.784501544879464	1.52334489226722	1.33732561460163	-0.893109176349529	-2.90038714851496	0.0884841534043951	1.02869389375001	1.48910350554724
"VNG1007H"	-0.874560624019051	-0.0561414151293711	-0.057672197757206	1.56203144174296	-2.47011347607529	-2.57909298239478	1.07911390380849	0.0363813333993799	-0.0630059224913645	0.513965414830183	0.754161931699578	1.22957979513987	-0.275833294463018	1.36801483478053	0.16734385018553	0.108693605599452	-0.927555437810809	-0.125230500790427	0.161290321775627	0.257744294145104	-1.34754684992599	0.0047055327621942	0.365371955491496	-0.280333593490558	-0.877059072327453	0.177708212300582	-0.11190098918258	1.22173475447216	1.11783498174377	-2.276561118904	-0.161026207401731	0.673007154752897	-0.856248513849231	1.20433872607641	0.0565909558239007	0.337597071048856	1.23790915052304	1.07101939823792	-0.92958183029186	0.763216161006175	-2.58653542903227	0.089358233100246	0.892816476603838
"VNG1008G"	1.08915384338944	0.158726271785371	-0.345900067076884	-1.89092186238979	-1.59445353465999	-1.7820554991687	-0.866057569419462	0.143218932674887	0.216149337392178	-1.75353964018879	-0.260038311491194	0.0449297962002702	0.378929616356991	-0.0297191936594254	1.35972844148635	-0.00199959343384562	1.10714328607613	0.270600815321404	1.43444450319795	-0.245626825260267	0.650821671756125	1.12473272579546	-0.269832797462087	0.0621757970642614	1.05704407354017	1.44687344581154	0.149672672102892	-0.47225962840577	-0.770722559170098	-1.6675921509455	0.838668496295701	0.456034415667431	-0.640947137625192	0.0391921357656079	0.267116170805091	0.299162173602226	0.124798718383685	-0.132568017798891	0.674119212298214	-0.819966646982226	0.338231407982405	-2.79782930571606	-0.684556773140426
"VNG1012H"	-4.34595573642552	-0.383345912464988	-1.3948281763388	1.5715449414912	-4.94515462386575	-4.54947486577922	1.57999491680182	-1.67243014221181	-1.66984595882112	1.05584545755213	0.80444118090679	1.45906781250868	-0.494554487170201	1.56743124926557	-1.77119835691466	-1.48964093060455	-3.76466261409287	-2.29158439103407	-2.0794861557715	0.389840427471596	-3.0882154800332	-1.96287131009693	-0.767473370385027	-2.24366703645285	-3.75867226184882	-1.98059262190787	-1.86992910320383	1.69639055990035	1.61601562038756	-4.35994318828609	-2.35974187206883	0.488659101909249	0.0233437049376235	1.43288621689758	-1.75146746160581	0.59190622345316	1.46781040728786	1.28694103285452	-3.64113734043982	-0.182799099561401	-0.219882801246721	0.876725815888064	1.37360859122448
"VNG1013G"	0.627363534020491	-0.0551605372608678	-0.0677222288912731	0.997330806342661	0.30360722661278	0.329062915624122	1.2035086335814	0.0173503300147413	-1.17272031032327	0.309990399499751	-0.220741219697254	0.688969205023393	-2.80591014424999	0.790687222154607	-0.340554152024982	0.280252998264591	-0.0503937517979185	0.115765788528081	0.692788586279622	-1.06629501546027	0.332304980886804	0.476011499458187	-2.35676330249881	-0.242481179876026	0.770616238644444	0.0279671005478206	0.346615251316881	1.23609330865589	1.25381874087842	0.524655309026065	0.695115031316292	-1.17037666562432	-0.157112629841616	0.65899171609527	-0.417652857598763	-0.613132797081526	0.949845882952363	0.511620113241527	-1.18365979037587	0.347024897330976	-4.52908994540171	-0.206009979332641	0.996025625754698
"VNG1021C"	1.58971430387785	0.400392166903553	-0.784998590610932	-0.247264491094986	-0.706862305421337	-0.645356390325366	-0.784378096331347	-0.808834463856768	-2.92601280429515	-1.02594819791597	-1.37471148074163	-2.18160820377427	0.356262556473373	-2.65267915412049	1.4705200490395	-0.924447298400772	1.51109163004357	-1.03699510200799	1.62113779937222	-0.631597777913279	1.21936015318298	1.33961770237321	-1.61057804206151	-1.42662195652488	1.5891494070666	1.53952316627046	-0.636749017356715	-0.488562781278123	-0.660626926916355	-0.252377121155963	0.0259383491926538	-0.5295884898423	0.30052913261653	-2.42060453180771	-1.07783293904259	-0.573201620754513	-0.885495484941527	-2.37705167294119	-1.07981442348799	-0.428642818071589	0.943094329051646	-0.672933981429846	-0.870425913304147
"VNG1025H"	1.480938281062	0.451974348254654	-0.319391336297124	-0.251248132987165	-0.415987412817439	-0.4458965501196	-0.488890573593446	-1.158665016976	-1.42194897658286	-1.54515721488688	-1.84879959290384	-1.19540450913307	0.48672230334857	-1.83207381257319	1.37032938101304	-0.651502475959342	1.50628683339706	-0.648491752831895	1.5128132156508	-0.410563638699939	1.2145612531661	1.31887468078863	-0.293233215666579	-0.967657086771723	1.55820781205642	1.53187878570665	-0.354813017394298	-0.609143873306669	-0.378702187062842	-0.549273979140431	-0.265025090692627	-0.347003204583283	0.067406435855865	-1.32145198477286	-1.55725644867207	-0.440289812542256	-0.973564456785018	-1.92721204678932	-0.558891002376493	-0.520105406945046	0.78632572853021	-0.418775958727286	-0.64781973714538
"VNG1036H"	0.431254322057052	0.012787199437182	0.030745636901816	1.34450511292479	0.0770359141070218	0.0804275356498146	1.26231071167153	0.143316687150527	-1.52238955938511	0.51275750425592	0.207147443754696	0.894251735779487	-1.92915418245743	0.980833036754012	-0.503719048564102	0.199331740243823	-0.677219537669373	-0.0618731475705039	0.55974812485071	-0.616292156745299	0.102564356087907	0.302215649177128	-0.920410015749979	-0.375155062133756	0.491650142422653	-0.39418682499684	0.251800299638558	1.37824631710972	1.31510240433067	0.47698024046232	0.647576729930276	-1.0054840144941	-0.0890229695399405	0.862911022621107	-0.307314218722904	-0.512821788304458	1.15869775854327	0.693362545215569	-4.31485030201503	0.658638044181411	-3.93902517707829	-0.132821838198286	1.05721017649012
"VNG1041H"	0.54799720472276	0.0379062724772284	0.0485345100419291	1.28686393054343	0.23694209271835	0.244292016365947	1.30128831425703	0.18499510276389	-1.98183879729412	0.563497522712369	0.15729742494618	0.834353445387766	-2.75535397494067	0.90988890975646	-0.642142162907005	0.252034458268608	-0.616383153756682	0.0346668980933769	0.626101076122462	-0.833716384085538	0.222049262669077	0.358955857633743	-1.53363364034898	-0.298805845480429	0.613121398158858	-0.464668406638401	0.325544696681177	1.40516407751843	1.35277901228934	0.622419575052055	0.75427142280596	-1.14563834573905	0.0441662902240957	0.802088074478097	-0.249131152098863	-0.65364004830471	1.14955004446003	0.626943861510061	-3.54346638887484	0.611833095197183	-4.23476569653014	-0.144441738146457	1.09278795592962
"VNG1046H"	1.32409780884564	0.320146531700755	0.129083125427443	0.668529984271434	0.389372876034742	0.35612355612154	0.624056678224896	0.299597245589128	-2.15108223848659	-0.129442307971009	-0.697366207263147	-0.42822858773728	-0.801066472369091	-0.708550423919691	0.829762482852454	0.227485697968941	0.903061754727558	0.0973084696201461	1.34993795589466	-3.22224137289249	0.971697133534845	1.07133254324165	-1.84867894670315	-0.125451079461515	1.33169699050541	0.921749605977504	0.36820017365694	0.781356937703239	0.69543848111653	0.779038971337684	0.876445351013114	-2.11052543443176	0.271624770706308	-0.462393889200898	-0.142238392322533	-3.46022581181202	0.506822201483866	-0.843999814819857	-1.75570017390477	0.562682666124444	-0.0531169459169814	-5.1894653751231	0.458089512758353
"VNG1053G"	0.315836243033066	0.195223400400803	0.122793146551479	-0.0651486810996235	-10.7497710982725	-4.91828356422868	0.206385718355655	0.510978887573044	0.513853939392146	-0.838936740082691	0.291535326518167	0.720956516488894	0.452743602563153	0.736195617261875	1.11135253045487	0.450567513095265	0.343629233817511	0.691199042333236	1.22517055615237	0.178877507387893	-0.16260956350902	0.897845383494576	0.292080378429227	0.343389541610946	0.314331889927438	1.23022058364279	0.599047877454689	0.429470944893792	0.274465361614219	-5.59211930195756	1.25600060622798	0.651314467437582	-3.43140798178478	0.692354557732965	0.685455844568408	0.658805954075456	0.800536998718403	0.51166351424825	1.01493663529086	-0.408269798703	-1.6111896109176	-1.28647102017006	0.0780684320239832
"VNG1058H"	-2.88087479558427	-0.527688979527695	-2.44256147523183	1.50103314282066	-1.89590114127687	-1.99823993721043	1.64147254331889	-2.18212724194091	-1.48909114496671	1.12985348453108	0.811698495408269	1.48629125497541	-0.714018200720166	1.59204119169789	-2.74108642154892	-1.86775835813814	-2.4944371481843	-2.44190873478798	-4.62482874298332	0.35761638948376	-3.0846243167148	-3.39544789789773	-1.88549838112409	-1.82155537809427	-3.04220387660886	-3.11817877979412	-2.57296798780202	1.7423292749419	1.67407993110529	-2.40904258850026	-4.24973061149154	0.567814665527993	0.183979964868881	1.46529989789321	-2.39860480808005	0.650868102817272	1.4859776767356	1.32530894761358	-2.31035680881042	-0.647551609815583	0.0261465440741047	0.925079565514047	1.44396858382766
