GENE	Col 0	Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8	Col 9	Col 10	Col 11	Col 12	Col 13	Col 14	Col 15	Col 16	Col 17	Col 18	Col 19	Col 20	Col 21	Col 22	Col 23	Col 24	Col 25	Col 26	Col 27	Col 28	Col 29	Col 30	Col 31	Col 32	Col 33	Col 34	Col 35	Col 36	Col 37	Col 38	Col 39	Col 40	Col 41	Col 42
VNG1036H	1.114581	2.195822	0.958535	0.285730	0.842937	-0.075691	2.195822	1.041453	1.121898	1.096655	0.975677	0.382100	1.101249	0.888305	-2.497585	0.135411	-0.309621	1.198247	0.137760	-4.177993	-0.307232	-0.090161	0.980302	0.530788	1.187265	1.264051	-0.120987	-0.746823	1.374358	1.568304	-0.660264	1.189532	-1.450672	-0.526559	-0.575707	0.321549	0.390402	-0.830614	-0.063387	1.284310	1.329118	-2.247140	0.263603
VNG1041H	1.039597	2.195822	0.941107	0.380897	0.745671	0.047894	2.195822	1.099125	0.996830	1.016658	0.964248	0.403202	1.090924	0.881981	-1.755288	0.195450	-0.265882	1.167286	0.250948	-7.381854	-0.425386	0.092787	0.973223	0.531811	1.101632	1.291397	-0.022038	-0.241880	1.405637	1.415971	-0.762637	1.112744	-1.467832	-0.527434	-0.470171	0.363960	0.419956	-0.303208	-0.005600	1.204797	1.368839	-2.556461	0.265562
VNG1046H	0.914143	2.195822	0.287172	1.095108	-0.728501	-0.267935	2.195822	1.494714	-0.108637	0.853039	0.353109	-0.313735	0.493756	0.000335	-1.364644	0.880155	0.869393	0.507833	0.902051	-2.045784	1.145809	0.944461	0.330280	-0.643596	-0.264305	-0.042993	0.772933	0.077918	0.697902	0.450351	0.652062	0.857474	-3.104308	0.902073	1.214774	0.889651	1.101364	0.281740	0.817352	1.163926	0.641574	-0.988441	0.914352
VNG1053G	-2.959176	2.195822	0.506256	0.057581	0.315155	1.164514	2.195822	0.223778	0.199608	-4.845992	0.222562	0.479826	0.830739	0.903449	1.418766	0.735195	0.097733	0.187317	0.825743	0.235316	0.636250	1.193751	0.472525	0.230423	0.724264	0.568965	0.827355	1.910417	0.476037	-0.281231	0.913631	-0.774326	0.468225	1.302225	1.815534	0.782901	0.714187	1.936874	0.707859	-1.286162	0.406031	0.767708	0.450874
VNG1058H	0.396476	2.195822	1.251223	-3.452396	1.340027	0.458499	2.195822	-0.330398	1.610316	0.479641	1.230330	-0.068887	1.495683	1.364600	0.252864	-3.371704	0.288801	1.403140	-1.326279	0.247672	-1.319714	-1.465989	1.273378	1.511686	1.721189	1.990843	-4.015305	0.072773	1.775345	1.910234	-2.914978	0.336562	0.337149	-2.657590	-2.431708	-1.884507	-0.887318	0.071797	-2.167629	0.774385	1.745526	0.885126	-1.732481
VNG1062G	0.515035	2.195822	1.246212	-3.813428	1.356160	0.396835	2.195822	-0.277142	1.616950	0.588971	1.216172	0.187026	1.469336	1.356944	0.176740	-2.892838	0.037999	1.412367	-1.640101	0.210646	-1.130396	-2.132223	1.259073	1.476492	1.724769	1.954330	-5.842223	-0.219577	1.753803	1.950913	-2.976916	0.557307	0.378386	-2.934447	-3.593696	-1.404849	-1.076944	-0.098955	-2.389699	0.816651	1.719942	0.821482	-1.597502
VNG1068G	-1.948613	2.195822	-0.452168	0.951641	-0.733909	0.790669	2.195822	1.000085	-1.857998	-2.233423	-1.104932	0.725240	-0.159425	0.144715	1.112411	1.069645	0.841695	-1.495860	1.065068	0.299236	1.521341	1.311626	-0.612944	-0.459317	-0.624338	-0.693382	1.065864	1.555139	-0.974020	-6.769854	1.244969	-0.643583	0.575842	1.568089	1.997368	1.127767	1.034976	1.616443	1.037670	-2.024932	-1.131487	0.750783	0.910646
VNG1083G	0.393417	2.195822	1.315690	-2.160432	1.411256	0.020520	2.195822	0.186246	1.649544	0.436086	1.250699	0.374967	1.520606	1.429131	-0.130680	-2.867311	-0.113355	1.452788	-2.087167	-0.071430	-0.511202	-1.667475	1.312796	1.506551	1.771258	1.994796	-2.735831	-0.205772	1.825435	1.967607	-4.106403	0.470048	0.193040	-5.213509	-2.130015	-1.231863	-1.386519	-0.163012	-4.335665	0.619579	1.781781	0.519424	-1.990573
VNG1085H	0.170562	2.195822	-2.656185	1.454994	-1.473273	0.052797	2.195822	1.498601	-0.404305	0.209173	-1.570442	-0.117632	-1.482613	-2.753568	0.161578	1.301086	1.585530	-1.246826	1.280628	0.217545	2.033177	1.355308	-2.633071	-0.144491	-1.670859	-0.317901	1.196690	0.062261	-5.398190	0.693596	1.504307	0.060159	0.276051	1.777146	2.108633	1.310707	1.443529	0.301532	1.319737	0.553570	-2.859505	0.821038	1.318041
VNG1088C	-0.661803	2.195822	-2.208774	1.321797	-4.651398	0.474287	2.195822	1.325494	-1.486189	-0.598768	-2.136719	-0.254649	-0.875335	-1.124912	0.738911	1.216437	1.481756	-3.778666	1.227129	0.479075	1.896571	1.375744	-2.282034	0.044422	-5.448918	-0.506197	1.156835	0.885430	-2.580813	-0.315689	1.421686	-0.994535	0.503698	1.713844	2.083491	1.209514	1.348928	1.085353	1.247057	0.054429	-2.190751	1.065064	1.189226
VNG1101C	0.206393	2.195822	1.297439	-3.051735	1.368538	0.380993	2.195822	-0.151561	1.632491	0.287613	1.255599	-0.112062	1.546251	1.426489	0.280640	-4.689987	0.311889	1.424647	-1.431891	0.244224	-0.921473	-1.072137	1.312114	1.574827	1.753053	2.031206	-2.877446	0.211746	1.829763	1.908391	-3.458005	0.117515	0.324584	-2.800797	-1.494386	-2.144636	-0.954933	0.280673	-2.513491	0.621377	1.795786	0.884032	-2.221823
VNG1103G	0.255991	2.195822	1.012383	-1.384375	1.119720	1.238042	2.195822	-3.045558	1.196914	0.455038	1.062729	0.795783	1.192638	1.133636	1.067883	-0.761859	0.242324	1.202148	-0.142518	0.871806	-3.040325	-0.883340	1.081767	1.347798	1.492283	1.953071	-1.101283	0.995421	1.624656	1.493077	-0.928615	0.234498	1.048155	-0.274069	-0.891048	-0.378388	-1.277735	0.832554	-0.557445	0.420133	1.638827	1.279157	-0.882537
VNG1105G	0.419279	2.195822	0.837924	-0.534669	0.929262	1.374603	2.195822	-2.601788	0.980277	0.606133	0.973219	0.635009	1.022801	0.869725	1.172616	-0.262283	0.765528	1.056228	0.281481	0.989340	-1.057738	-0.434084	0.956046	1.186035	1.328274	1.875624	-0.533657	1.176560	1.470221	1.233534	-0.193566	0.047830	1.069933	0.257491	-0.311318	-0.182317	-0.353893	0.835020	-0.013190	0.661980	1.508471	1.371766	-0.232011
VNG1115H	0.409923	2.195822	1.311516	-2.261588	1.402128	0.141130	2.195822	0.086344	1.652926	0.461561	1.233882	0.257170	1.524055	1.433089	0.179551	-3.337652	-0.036827	1.442745	-2.718316	0.316975	-0.296635	-1.738779	1.300207	1.560571	1.766784	1.961089	-2.719590	-0.402585	1.814282	1.973704	-3.261234	0.469010	0.470476	-7.342684	-2.390168	-1.418447	-1.317013	0.111450	-3.092797	0.681577	1.766076	0.867918	-1.864268
VNG1123G	0.265521	2.195822	1.318238	-2.401455	1.406722	0.152736	2.195822	0.083251	1.641684	0.323049	1.240225	0.354611	1.530749	1.450702	0.170555	-3.493599	-0.088003	1.440828	-2.373288	0.225239	-0.401058	-1.457044	1.310312	1.565291	1.769863	1.997937	-2.594050	-0.097307	1.835478	1.948149	-4.289031	0.354567	0.426243	-4.454781	-1.721202	-1.366389	-1.567269	0.194076	-4.099873	0.521798	1.790733	0.784295	-2.380608
VNG1125G	-0.684081	2.195822	-2.656040	1.349793	-3.225758	0.351374	2.195822	1.385203	-1.802409	-0.647824	-2.595714	0.058930	-1.284456	-1.353356	0.604243	1.245261	1.456554	-3.782273	1.244515	0.253449	1.928536	1.382686	-2.888991	-0.243722	-7.105670	-0.451495	1.178075	0.876231	-3.445399	-0.232536	1.443660	-0.808353	0.359902	1.742590	2.111169	1.256453	1.348056	0.991869	1.256935	-0.135264	-2.640805	0.835527	1.207337
VNG1128G	-0.428549	2.195822	0.191008	0.785382	-0.353263	0.852201	2.195822	0.604892	0.316261	-0.490011	0.119558	-3.942522	0.800048	0.477793	1.115869	0.874967	1.381044	-0.749991	1.034691	0.694948	1.111237	1.316647	0.247118	0.610603	-0.095144	0.036860	0.933791	1.566052	-0.161618	-2.085315	1.139077	-2.202943	0.393525	1.315617	1.771578	0.714593	1.204329	1.609476	0.980071	0.683270	-0.231686	1.354601	0.836098
VNG1133G	-0.141671	2.195822	0.955415	-0.968944	0.940661	1.347870	2.195822	-3.549455	1.002730	0.132523	0.950186	0.688780	1.192877	1.184723	1.336721	-0.441911	0.032256	1.074085	0.003275	1.129427	-2.551877	-0.039203	1.003999	1.441404	1.327226	1.799183	-0.490304	1.133253	1.566737	1.218348	-0.819141	0.083096	1.270931	-0.154288	-0.004143	-0.172519	-0.681533	1.376193	-0.247734	0.206000	1.574911	1.589569	-0.719646
VNG1136G	-0.581091	2.195822	0.854922	-0.864579	0.824885	1.388526	2.195822	-4.072416	0.806567	-0.215817	0.846332	0.723064	1.098777	1.105465	1.392989	-0.170809	0.096438	0.931911	0.232434	1.040318	-1.710606	0.266179	0.914311	1.291625	1.223291	1.727920	-0.166716	1.415821	1.450822	0.921521	-0.288771	-0.320601	1.194509	0.298227	0.575164	0.018565	-0.448520	1.511241	-0.040297	-0.204577	1.466531	1.490115	-0.534711
VNG1139G	-1.518284	2.195822	-0.909343	1.051236	-2.071782	0.751272	2.195822	1.050946	-1.426074	-1.545176	-1.097681	-0.435836	-0.117928	-0.280486	0.995087	1.079442	1.278551	-2.237006	1.142071	0.300764	1.597041	1.350366	-0.861607	-0.185035	-1.229411	-0.372130	1.064142	1.421267	-1.393918	-2.646582	1.289421	-2.734468	0.291144	1.603718	2.015956	1.052759	1.218528	1.466868	1.110879	-0.217916	-1.329862	0.938264	1.000650
VNG1141G	-2.052933	2.195822	-0.824602	1.033712	-1.579783	0.769399	2.195822	1.069859	-2.101099	-2.218934	-1.305386	0.131803	-0.223335	-0.151755	1.052607	1.096118	1.133072	-2.031699	1.128688	0.257589	1.608643	1.351971	-0.897155	-0.383642	-1.029376	-0.566158	1.084515	1.484103	-1.380478	-3.208555	1.291947	-1.669548	0.382731	1.621938	2.040445	1.104956	1.165939	1.541120	1.101618	-0.802102	-1.422164	0.828935	0.985844
VNG1142G	-2.415940	2.195822	-0.347086	0.838607	-0.993016	0.952206	2.195822	0.849367	-1.053964	-2.681113	-0.712789	-0.122881	0.209438	0.207636	1.232800	1.004113	1.022851	-1.155883	1.065733	0.410786	1.409784	1.331137	-0.383892	-0.081581	-0.385262	-0.383421	1.024588	1.639979	-0.716432	-4.908537	1.207945	-2.161488	0.464131	1.545709	1.986654	0.991893	1.099771	1.714496	1.026666	-0.568641	-0.788067	0.993378	0.875173
VNG1143G	-1.384070	2.195822	-1.596461	1.241341	-2.190238	0.627133	2.195822	1.254330	-3.830730	-1.319273	-2.412547	0.371058	-0.885305	-0.563745	0.915512	1.204668	1.283292	-4.343282	1.202936	0.409585	1.821654	1.382034	-1.856987	-0.188923	-2.493345	-0.596471	1.159845	1.200121	-2.223648	-1.080001	1.393141	-0.933985	0.580382	1.706429	2.097046	1.233028	1.256641	1.334788	1.206451	-0.764853	-2.051403	0.937725	1.123388
VNG1151H	0.087439	2.195822	1.189168	-0.873092	1.304881	0.355934	2.195822	-0.209336	1.403864	0.164200	1.040873	1.273020	1.331548	1.393510	0.563199	-0.812469	-2.035907	1.182320	-1.153724	0.681351	-0.451138	-0.552682	1.149710	1.460128	1.528855	1.768523	-0.762070	0.387847	1.646261	1.620712	-1.039566	0.644085	1.023061	-1.835525	-0.735946	-0.071428	-3.745012	0.759322	-1.325371	-0.116809	1.595838	1.068484	-1.473283
VNG1168C	0.544291	2.195822	1.324887	-1.112238	1.404044	-0.029608	2.195822	0.405131	1.629736	0.564343	1.198100	0.467757	1.496758	1.420015	0.334895	-1.867485	-0.078006	1.433197	-4.956523	0.607080	0.351327	-1.866728	1.283468	1.560662	1.758472	1.864345	-1.475289	-0.742820	1.798211	1.961287	-1.651687	0.564781	0.718561	-2.263603	-2.853288	-0.966256	-1.407253	0.242510	-1.895247	0.707140	1.730919	1.006441	-1.207854
VNG1176G	0.152325	2.195822	-2.556659	1.421720	-1.720462	-0.018065	2.195822	1.474297	-0.458330	0.178942	-1.499899	-0.280094	-1.313190	-3.284676	0.067649	1.265390	1.572860	-1.361586	1.255374	0.101269	1.988724	1.331746	-2.371099	-0.269521	-1.893294	-0.353130	1.163404	0.153989	-4.464221	0.592316	1.469112	-0.035426	0.115600	1.739844	2.073638	1.266333	1.421543	0.273811	1.285711	0.567301	-2.827695	0.740134	1.283898
VNG1182H	0.137413	2.195822	-2.523012	1.485300	-1.166404	-0.156036	2.195822	1.561724	-0.640143	0.155609	-1.884593	0.465092	-2.799634	-2.417424	-0.032011	1.337095	1.505679	-1.258021	1.291844	-0.038540	2.060066	1.365298	-3.118292	-0.523958	-1.809825	-0.370112	1.230000	0.120265	-4.813779	0.657150	1.520692	0.222979	0.229601	1.797787	2.132341	1.379183	1.417808	0.217636	1.324807	0.311763	-3.071321	0.485514	1.328211
VNG1183H	-0.162162	2.195822	-2.175361	1.501408	-0.893844	0.160281	2.195822	1.523082	-1.020109	-0.113005	-2.281187	0.904845	-3.752590	-1.085198	0.364067	1.379264	1.440393	-1.978129	1.326096	0.270741	2.059369	1.425190	-3.035155	-0.221904	-2.885615	-0.272824	1.282496	0.512075	-5.597689	0.383194	1.553950	0.240744	0.621144	1.824391	2.174521	1.447394	1.395454	0.665214	1.352083	-0.222065	-2.794907	0.711829	1.330357
VNG1184G	-0.030999	2.195822	-3.400430	1.479332	-1.523256	0.156973	2.195822	1.516085	-0.696583	0.021787	-1.986603	0.210835	-2.020880	-2.138181	0.297500	1.337006	1.562868	-1.513404	1.311806	0.237800	2.060162	1.397417	-3.797884	-0.138393	-2.094079	-0.211727	1.236968	0.287154	-4.725188	0.583015	1.532230	-0.014347	0.390866	1.815873	2.156145	1.362321	1.443395	0.500215	1.344645	0.297547	-2.570847	0.807379	1.331211
VNG1187G	-0.189711	2.195822	-3.157508	1.477564	-1.437548	0.138631	2.195822	1.520645	-1.045489	-0.144696	-2.487699	0.509765	-2.736472	-1.704022	0.332637	1.345183	1.501904	-1.882907	1.309782	0.191771	2.055754	1.407440	-5.087572	-0.261070	-2.717998	-0.279186	1.250570	0.463323	-5.697672	0.419389	1.531929	-0.020087	0.437316	1.817547	2.165522	1.387036	1.412785	0.620399	1.337381	0.007037	-2.813711	0.712407	1.317380
VNG1189H	-0.233534	2.195822	-5.083578	1.436914	-1.958291	0.362784	2.195822	1.445085	-0.939325	-0.148488	-1.816525	0.093329	-1.709845	-2.018842	0.427395	1.311002	1.559676	-1.791654	1.313905	0.220158	2.000200	1.399300	-3.143089	-0.141315	-2.566488	0.026527	1.213337	0.571700	-3.193821	0.376790	1.506571	-0.275846	0.356806	1.800133	2.146028	1.327766	1.426655	0.659917	1.325596	0.205527	-1.889005	0.833262	1.296287
VNG1190G	-0.718337	2.195822	-2.478723	1.383792	-2.248691	0.419223	2.195822	1.407215	-2.055010	-0.655722	-3.300670	0.372960	-1.543812	-1.070380	0.707939	1.282171	1.428839	-3.544127	1.261106	0.422238	1.970081	1.403314	-3.378986	-0.088006	-6.289528	-0.519959	1.214287	0.857634	-3.090141	-0.163170	1.472414	-0.524276	0.588055	1.770398	2.137847	1.312224	1.348843	1.060473	1.285584	-0.334277	-2.539505	0.942447	1.234002
VNG1202C	1.043457	2.195822	1.150583	-0.620789	1.353550	0.111514	2.195822	0.122977	1.544287	1.073738	1.050464	1.186740	1.230640	1.229955	0.049940	-0.397215	-2.021452	1.284833	-1.125661	0.478337	0.021320	-1.993678	1.101663	1.177936	1.573864	1.496847	-0.760727	-2.791978	1.442221	1.946217	-0.378745	1.293070	0.831331	-0.910636	-1.549090	0.160638	-0.772152	-0.544657	-0.697462	1.088242	1.370381	0.801250	-0.223070
VNG1218C	0.927517	2.195822	1.195211	-1.285295	1.369382	0.173209	2.195822	0.009942	1.593753	0.966180	1.118710	0.894987	1.328302	1.282727	0.041279	-0.905738	-1.192050	1.360093	-1.654382	0.333145	-0.270237	-3.518084	1.165753	1.283981	1.655091	1.673665	-1.415722	-1.929131	1.568660	1.994576	-0.918978	1.134611	0.654466	-1.452755	-2.475589	-0.210163	-0.973827	-0.502799	-1.212440	1.041603	1.509670	0.754789	-0.571330
VNG1224G	0.203211	2.195822	1.312134	-2.796067	1.396298	0.243656	2.195822	0.001252	1.634584	0.272149	1.244298	0.269819	1.534820	1.448217	0.218657	-4.040194	0.002860	1.436316	-2.007946	0.212760	-0.576825	-1.313511	1.311383	1.569414	1.766171	2.016637	-2.749730	0.056675	1.838781	1.932194	-5.751880	0.264831	0.398439	-3.577676	-1.536612	-1.521884	-1.463426	0.253443	-3.820478	0.501429	1.798247	0.799198	-2.602949
VNG1247G	0.449020	2.195822	1.268871	-1.526319	1.393152	0.051352	2.195822	0.083675	1.583524	0.496294	1.167402	0.885002	1.431088	1.403084	0.099577	-1.694523	-0.859614	1.374944	-2.462605	0.315060	-0.313016	-1.859906	1.243543	1.471272	1.699527	1.882414	-1.808473	-0.410222	1.746341	1.906900	-2.064245	0.706067	0.644532	-4.975296	-2.582023	-0.576020	-2.471591	0.047686	-2.667629	0.513908	1.694885	0.754318	-1.657005
VNG1249C	0.070436	2.195822	1.323646	-2.675255	1.400771	0.248392	2.195822	0.035868	1.629248	0.141680	1.247782	0.309839	1.546961	1.468620	0.271379	-3.676759	-0.010329	1.435780	-1.903589	0.213004	-0.519580	-1.074320	1.321149	1.586194	1.771055	2.032628	-2.317876	0.216209	1.855548	1.913435	-4.758775	0.146827	0.409587	-2.853939	-1.132657	-1.471356	-1.565681	0.386832	-3.895545	0.368423	1.814708	0.792343	-3.117103
VNG1250H	0.521481	2.195822	1.310539	-1.956981	1.414220	-0.056551	2.195822	0.221215	1.657917	0.556601	1.237082	0.405444	1.505435	1.414358	-0.147281	-2.537820	-0.184117	1.451821	-2.561516	0.034145	-0.313221	-2.108699	1.299231	1.491331	1.768185	1.947554	-2.616119	-0.574050	1.799987	1.993036	-2.866320	0.605240	0.274303	-5.419223	-2.945348	-1.118089	-1.327938	-0.290353	-3.367123	0.729045	1.750471	0.581585	-1.620963
VNG1261H	-0.386685	2.195822	-3.007362	1.444247	-1.881117	0.273477	2.195822	1.477324	-1.351573	-0.332862	-2.987354	0.373048	-1.989313	-1.447484	0.537493	1.318243	1.492272	-2.408850	1.288788	0.364610	2.031543	1.407549	-5.508955	-0.097335	-3.631676	-0.420488	1.236518	0.613325	-3.823863	0.218787	1.509794	-0.264784	0.537605	1.800009	2.154877	1.349877	1.394302	0.840724	1.320690	-0.078808	-2.752928	0.887326	1.287392
VNG1263C	0.716652	2.195822	-0.832428	1.444369	-0.335573	-0.418155	2.195822	1.579951	0.032186	0.709820	-1.076531	0.509036	-1.465133	-1.941246	0.102750	1.270358	1.455913	-0.341429	1.151181	0.501266	2.082675	1.182001	-1.308191	-0.309122	-0.311432	-2.089343	1.164506	-0.992616	-1.695876	1.060920	1.474226	0.652147	0.585265	1.713719	1.977453	1.309974	1.337798	-0.160380	1.268813	0.821651	-2.887510	0.791231	1.316237
VNG1264C	-0.250278	2.195822	-3.028693	1.434564	-1.751474	0.047726	2.195822	1.500923	-1.329629	-0.233589	-2.511707	0.442035	-2.467651	-1.907931	0.238686	1.305026	1.461137	-2.094614	1.276878	-0.021078	2.005375	1.378948	-3.887552	-0.559439	-3.457481	-0.362981	1.214288	0.572354	-4.464184	0.245771	1.488479	-0.141579	0.242702	1.778284	2.130898	1.342991	1.376266	0.620946	1.293310	-0.042559	-2.886501	0.522459	1.272633
VNG1281H	0.028766	2.195822	1.190339	-1.971230	1.314313	0.560441	2.195822	-0.504028	1.443085	0.150677	1.125656	1.012719	1.364662	1.363073	0.448285	-1.380343	-0.813146	1.281478	-1.009811	0.302724	-1.751564	-0.963663	1.197002	1.419491	1.616634	1.948333	-1.515253	0.584958	1.719160	1.708328	-1.857868	0.419040	0.701030	-1.601109	-0.948875	-0.445363	-4.495786	0.511177	-1.986814	0.002547	1.693380	0.760824	-2.328709
VNG1291H	0.234858	2.195822	1.329377	-2.177885	1.411382	0.133932	2.195822	0.130642	1.645564	0.288602	1.241258	0.341914	1.541698	1.464450	0.231433	-3.435145	-0.067165	1.443767	-2.582754	0.305382	-0.251296	-1.348128	1.316432	1.588485	1.775586	1.995341	-2.313974	-0.098333	1.845366	1.947561	-3.722772	0.316478	0.483395	-4.054235	-1.575555	-1.383995	-1.570359	0.286052	-3.723787	0.493785	1.797719	0.845973	-2.378772
VNG1306G	-0.692400	2.195822	-2.662815	1.386442	-2.240255	0.378035	2.195822	1.415293	-1.994045	-0.636823	-3.210444	0.371393	-1.645186	-1.175951	0.648940	1.283475	1.433784	-3.512480	1.264688	0.339998	1.969875	1.401470	-3.548049	-0.175585	-7.204573	-0.459875	1.212592	0.846977	-3.490322	-0.131699	1.474028	-0.516670	0.519121	1.772370	2.139141	1.313850	1.351829	1.012226	1.284630	-0.323761	-2.657656	0.870299	1.235940
VNG1308G	-0.341335	2.195822	-1.742645	1.420215	-1.813966	0.376587	2.195822	1.459560	-1.666984	-0.307202	-3.330392	0.426037	-1.447411	-0.964526	0.789310	1.287401	1.438911	-2.176766	1.233149	0.715416	2.027307	1.378318	-2.866401	0.188372	-2.832703	-1.116914	1.224897	0.636172	-1.870375	0.041321	1.474790	-0.257630	0.828159	1.758020	2.106990	1.317997	1.343772	1.059654	1.296924	-0.085471	-2.103999	1.160400	1.256744
VNG1313G	0.204912	2.195822	-1.870381	1.497984	-0.811070	-0.309531	2.195822	1.580170	-0.648138	0.209962	-1.863170	0.798541	-4.389546	-1.715568	-0.108980	1.350817	1.436946	-1.232904	1.281945	-0.017964	2.063212	1.355997	-2.567050	-0.630375	-1.779517	-0.551721	1.243173	0.082810	-3.927173	0.642074	1.523074	0.412197	0.357695	1.786607	2.119118	1.415056	1.386725	0.179042	1.319480	0.211049	-3.461853	0.387922	1.327997
VNG1314H	0.303455	2.195822	1.292138	-2.888109	1.388993	0.255669	2.195822	-0.053004	1.623926	0.372773	1.228271	0.373144	1.506081	1.424119	0.184582	-3.401635	-0.114229	1.426144	-2.086234	0.209068	-0.666840	-1.619758	1.291225	1.536880	1.751268	1.991452	-3.082442	-0.071796	1.812284	1.936924	-4.950341	0.404190	0.426984	-4.173457	-1.984850	-1.331553	-1.570087	0.142221	-3.725262	0.563711	1.772253	0.783261	-2.312813
VNG1318H	0.337580	2.195822	1.331004	-1.581895	1.425156	-0.176450	2.195822	0.338390	1.635789	0.362659	1.241719	0.627305	1.515156	1.449792	-0.208664	-2.167090	-0.357947	1.445796	-2.204953	-0.109266	-0.268405	-1.430613	1.316386	1.500711	1.767275	1.982826	-1.936416	-0.144481	1.834470	1.944823	-3.073887	0.487249	0.246024	-4.432582	-1.706651	-0.891089	-1.775474	-0.083855	-4.660970	0.459650	1.785228	0.394592	-2.024525
VNG1320G	0.042325	2.195822	1.241750	-5.059127	1.314826	0.635283	2.195822	-0.543424	1.542745	0.172062	1.197583	0.221653	1.484231	1.398407	0.582794	-3.047324	0.102466	1.367695	-1.272652	0.472487	-1.352007	-1.012017	1.258075	1.561139	1.696367	2.006195	-2.511700	0.436874	1.794399	1.819392	-3.760424	0.082674	0.618194	-2.055977	-1.211089	-1.545423	-1.378112	0.596172	-2.180554	0.432057	1.766778	1.050806	-2.652853
VNG1324C	0.225654	2.195822	1.277230	-3.747186	1.367626	0.392396	2.195822	-0.195279	1.605039	0.312339	1.230303	0.258092	1.504593	1.410962	0.268042	-3.722347	0.042385	1.414478	-1.617326	0.206142	-1.008318	-1.398300	1.288014	1.535050	1.740474	2.015804	-3.296011	0.167595	1.812263	1.904485	-5.422339	0.271618	0.395573	-2.876984	-1.701544	-1.531492	-1.412204	0.228432	-3.114501	0.539898	1.778955	0.808363	-2.484633
VNG1326H	0.337720	2.195822	-2.234058	1.453443	-1.170101	-0.133861	2.195822	1.524779	-0.263303	0.361428	-1.325174	-0.008820	-1.574261	-3.737841	-0.146184	1.298180	1.558897	-0.921004	1.269922	-0.035258	2.023934	1.324457	-2.196613	-0.430167	-1.293267	-0.333219	1.182564	-0.156521	-4.410608	0.821739	1.493315	0.269761	0.067046	1.763649	2.087152	1.315960	1.436819	-0.047829	1.306423	0.650974	-2.834466	0.585605	1.320914
VNG1343C	0.378821	2.195822	1.134978	-2.757981	1.269753	0.819703	2.195822	-0.902298	1.438649	0.505786	1.155060	0.650302	1.325038	1.235781	0.503475	-1.574175	0.043982	1.322096	-0.690996	0.294434	-4.418759	-1.886335	1.181881	1.342575	1.632372	1.993376	-2.486298	0.587544	1.697681	1.761815	-1.799018	0.407569	0.560915	-1.036718	-2.050311	-0.799338	-1.653268	0.136834	-1.490697	0.560713	1.690600	0.776195	-1.485823
VNG1349C	0.254964	2.195822	1.333564	-2.152317	1.420012	0.036947	2.195822	0.202732	1.651268	0.299649	1.259501	0.373345	1.542925	1.458725	-0.016864	-3.115624	-0.076173	1.456552	-2.083034	-0.008743	-0.423919	-1.342085	1.328725	1.546199	1.782893	2.021540	-2.419569	-0.015046	1.852626	1.953146	-4.548348	0.331600	0.240977	-3.858733	-1.536907	-1.301027	-1.502439	0.064670	-5.739328	0.489061	1.808701	0.572661	-2.400057
VNG1350C	0.480274	2.195822	1.315871	-2.026862	1.415769	-0.029265	2.195822	0.207166	1.660186	0.517877	1.241803	0.370514	1.515349	1.423927	-0.093488	-2.753298	-0.136972	1.453924	-2.578307	0.068045	-0.312313	-1.963723	1.305280	1.510299	1.772899	1.960941	-2.662658	-0.490219	1.810878	1.989671	-3.071639	0.555784	0.291319	-6.400402	-2.649899	-1.200381	-1.342766	-0.199814	-3.561199	0.700816	1.762044	0.621609	-1.729546
VNG1377G	0.180885	2.195822	1.302206	-1.567079	1.403573	0.008371	2.195822	0.181775	1.583053	0.223742	1.194592	0.842018	1.477598	1.448802	0.109019	-1.863675	-0.668443	1.388144	-2.112426	0.180011	-0.306748	-1.188735	1.280723	1.510007	1.723555	1.952913	-1.621542	0.082538	1.804612	1.871774	-2.394645	0.457796	0.534827	-3.222150	-1.293693	-0.679647	-2.841641	0.272108	-3.449741	0.216697	1.755460	0.632757	-2.357401
VNG1379G	0.408948	2.195822	1.280361	-2.900190	1.385880	0.249315	2.195822	-0.072455	1.625965	0.474522	1.221997	0.383180	1.490139	1.404254	0.133020	-3.071586	-0.149827	1.424860	-2.115694	0.191176	-0.710190	-1.936261	1.279889	1.510684	1.744998	1.969525	-3.432391	-0.228271	1.791069	1.952314	-3.879278	0.511555	0.415233	-4.430189	-2.568382	-1.255679	-1.475909	0.006326	-3.336609	0.658890	1.750820	0.765717	-1.981171
VNG1382H	1.023449	2.195822	0.920358	0.641743	1.203931	-0.201482	2.195822	0.333970	1.200506	1.044898	0.718539	1.912312	0.820938	1.080845	0.045496	0.559553	-1.010223	0.634876	0.166182	0.998405	0.588752	0.170046	0.813965	1.009173	0.934505	0.802650	0.396129	-0.952454	0.885670	1.309312	0.605923	1.474543	1.380119	-0.086053	-0.011734	0.930492	-0.089973	-0.120478	0.302557	0.807140	0.778374	1.215669	0.428471
VNG1394H	0.969916	2.195822	0.598721	0.909196	0.049537	0.064440	2.195822	1.151300	0.730818	0.935790	0.736724	-2.428592	0.975522	0.429644	-0.946168	0.668548	1.250969	0.594175	0.849973	-0.286710	0.564575	0.894923	0.702350	0.484372	0.289825	0.719070	0.585994	0.365465	0.875945	0.617224	0.557080	0.703490	-1.640109	0.523911	0.816462	0.524068	1.126430	0.169087	0.713325	1.412537	0.851627	0.587239	0.786177
