V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43
VNG0149G	-1.83679745697520658	-1.01090403767715542	-1.76592890363072308	2.03160922850597991	-0.32104379503088476	-0.17892051233771553	2.84516044546615587	-3.01520457709287548	-0.44666138545230699	1.49860804610089682	0.87698075875797721	2.40842235918456682	-2.21687250114393164	2.71144805139193812	-3.32259884450341492	0.01102726786061398	-0.52425402546461997	-0.03179359938145505	-1.70646105364851430	0.10670522870021139	-1.35619272838466731	-0.73954512743891876	-2.20820207988304329	-0.61924369318685712	-0.08589120187523094	-0.36610269172810361	-0.46572371849836991	2.69695402723532629	2.90975628695096544	-2.70452328482723825	-2.63121541280969895	1.57964020758272095	-0.74415268917313826	2.35320085016611413	-1.50159601505131457	0.87512056646379854	2.14343305405439644	2.16799434247411993	-0.63717179655947642	-2.02458287346480548	-3.54889879965446298	1.36208085818753410	2.41762254486322981
VNG0158G	1.85226257559363106	0.01266767637053633	0.15109649191320401	2.03769796975430939	0.50952762931381812	0.43634730941001659	1.59392680306971313	0.46631257052424185	-1.38030923926952265	-0.05655851316408579	-0.54330076991288512	0.94504545264773310	-2.86740296548243023	0.96599528461016060	0.94238692389070788	0.36422613129106812	0.94797884367828833	-0.22606076055792590	1.88082399873061412	-2.50411335349236586	1.12312066867064786	1.37866150674709820	-1.51076610706834757	-0.25459596126516720	1.80320939518568446	0.96844194465597322	0.43207361212972745	1.95336149555277649	1.73217938208862376	1.16260127171215055	1.12869319232996057	-3.60768775648528939	-0.18079006965376337	0.90590903594476779	-0.54164930675561274	-2.82293868614118137	1.59658480576918160	0.57001724872931336	-3.61666734223657382	1.44805258411830584	-1.27828989145377903	-2.66931712612822203	1.33937142105074369
VNG0168H	-11.38068844798439017	-0.83209413459720571	-6.50548395716481398	3.06378308836325219	-8.36071439943762051	-7.55194504316281989	3.36269287932063632	-8.51132025947180182	-6.15673000985309837	2.38551993606956403	1.69901960566518606	3.01694448432156070	-0.99143495879633736	3.21665327149382207	-8.34400850323879517	-5.93369229230291406	-12.84813261472374890	-7.98857156167261095	-10.97440537858302179	0.87587651813098000	-6.94073232566106313	-10.27834781695139021	-4.37244453768343710	-7.27112826066302720	-8.76211931849955405	-14.52966701040318753	-8.15675885174380078	3.55437628766416491	3.43545901196651071	-11.60860293273434607	-6.20298047622545390	1.15823977686570068	0.50833813718611986	2.96360684842444355	-5.69538621350332619	1.42502316027269127	3.03396835764880812	2.63686990721110259	-5.21220961968704000	-2.12466167758025959	0.14346992296416763	1.98580172040465186	2.94496950528814239
VNG0176H	-10.00696239629401063	-0.95076881867577667	-11.03169479156195010	2.93591436720494947	-5.54559249378200825	-5.29538318497838922	3.30780130592398036	-7.99535030438840533	-4.70247709303687245	2.34080382819918542	1.68626595711524807	2.94282944942907632	-1.14363638229081288	3.14556519181364891	-9.79303863009037734	-4.85669491716964430	-7.80749722652720202	-4.69472955784430113	-8.09692620443888700	0.78945473544927169	-7.77832326821402820	-8.73372994065373476	-7.32059231550732203	-4.83326612450447435	-6.87853561920238388	-6.82089304933904739	-6.05621406393481987	3.54955817443226040	3.40578024607441154	-9.52259706030408992	-4.58415483781033206	1.27479482118362730	0.48978134143075641	2.91609260458757058	-4.52527913278598515	1.42564240970636158	2.98802614621763674	2.62216959807668237	-3.48448117236231791	-3.04342451912949352	0.06569475013007266	1.97946600367174286	2.93437345183841902
VNG0192G	2.43552899834902759	0.73070292814074489	-0.55633042775856834	-5.40222900710416809	-4.35998983106924332	-4.99552389168407096	-2.75514569166516043	-0.26593388645374433	-0.08725506385518499	-4.42480694345791647	-0.83531294815744861	-0.68640554753018723	1.17670755554239737	-1.14197450071069651	2.80059455587974160	-0.26965261354756176	2.52566053895161513	0.39405290083174022	2.98705369200478810	-0.31245888400589344	1.67855713529656270	2.47080853079563312	-0.15781209911405389	-0.29129615433696826	2.44891317208195725	3.11671410976721397	0.17586293950085227	-2.34020043183902882	-2.47061698250767003	-13.98092791071901253	1.43411219443643212	1.02859144492007970	-0.97614801013143115	-0.79797211844909477	0.23775804426285571	0.52433327647398265	-0.53351033251284719	-1.45134712310745950	1.19605761786532794	-3.06270186808719469	0.93541883352290922	-2.92272472167947406	-2.78556007215345147
VNG0194H	3.29138140480705799	0.95861014240092801	-4.10227655665802704	-3.36531572366384379	-8.03560368955074900	-10.76509942576795886	-10.88585811637197764	-3.17280984972077551	-3.06574253166019606	-2.03724105762759855	-1.49428266009241062	-5.22656757715797760	1.17934587898748866	-4.42122170873676001	3.25319154930107590	-3.64568931517636718	3.28779980281768136	-2.28860848173327103	3.39407445707815336	-0.64221028746591147	2.43743832319159015	2.82943602891374280	-3.89541757549135603	-2.90953311640646772	3.22441951105309732	3.46130343825352016	-2.81147622763518390	-7.99144804385558949	-11.09383502666478805	-8.96449984519325938	-0.73425374664658616	0.86910707713252755	0.77751026297727166	-5.15246371597718955	-2.19357425941043882	0.13824506640497392	-4.36470207253153841	-4.75670734010575824	-0.89172348312242433	-7.83546799644656478	2.36732935616323248	-1.36633887888017802	-8.30086933908974522
VNG0226G	-10.67331558960886007	-1.09247418487790138	-4.57095542302943159	2.95482099112701491	-5.48220609651623647	-4.94788885532876765	3.16957320529852815	-4.94707654809312292	-3.39576366601887703	2.11863127609562341	1.50902575184492127	2.85988405763888220	-1.52117336240973167	3.13233319004428568	-5.39213499797594498	-3.17194127751117660	-6.83451269460732203	-4.48620564141634137	-6.36951573428198703	0.64752796286000058	-9.70180321394293621	-5.46722683977399715	-3.06975287469000380	-4.56131218405799910	-6.02568222688277366	-5.14466533297150264	-4.49559567649518588	3.33964067715208701	3.25229353430348622	-17.34920597920859464	-8.64236064120478886	1.04434759896539031	0.07745675574909044	2.82471119164849327	-4.34490506943666599	1.18945008319104395	2.84621480045458641	2.55686454955692666	-5.95093322948566339	-1.12345124559086074	-0.47360012138701757	1.77668587692170576	2.72367528552240401
VNG0243C	1.94378907692271286	-4.06478674406577678	0.21124443125117470	0.94099031890021601	0.89929403018570286	0.66698490641918851	0.59894795560482472	0.91334915527414784	0.96285403513688639	1.17995180461565230	0.72365483974775691	1.78942290711401797	-0.10574361313363419	0.63864710603302199	1.86074432538005219	-4.75479691373688951	1.96921798702809348	-6.87657605429791285	0.56586395657190258	-0.14386290037976907	1.12831728678319165	0.07211975490517882	0.79681766214989336	0.51646493668183113	0.41850813133872045	0.61251925256539497	-6.42680229578722351	2.23516782674437398	0.72648918896543047	1.55197121657159109	-9.06501307734147410	-0.96162226680225893	0.81121514119790983	1.79806151718134233	0.44257985620184748	-4.55953815768881032	1.87635655658466782	1.45023872100794393	0.44931977835354697	1.48562642172276438	1.74339899801074427	0.20370283654026872	1.65278727064339970
VNG0245G	-12.16661696322695541	-0.72059881070138887	-2.86313424825771046	3.09080000703447677	-8.82575987754949232	-11.33795791652883445	3.14413868364754068	-3.62438116089855189	-3.64169838646955313	2.18196049573012019	1.63118524287840749	2.90483112579009495	-0.89795436039400156	3.13847153715312244	-3.97393543854292819	-3.28056405715900867	-6.59046808771348225	-4.57850219238131384	-4.80291197998768560	0.78344931594230893	-5.60277994035641491	-4.07878491052041792	-1.56894069401238756	-4.28193420378830414	-7.61764566866622506	-4.05788892377591015	-4.13588490164712574	3.41406612692881994	3.24410691407459906	-19.82977283729597673	-6.11459514882195609	1.11948303841549168	0.14168105253730892	2.86339136216597101	-3.48452939299746856	1.23029817078102721	2.91887476787093103	2.52107361238819827	-7.13124991043435230	-0.53164889994251374	-0.32937004440297435	1.75612248081098410	2.71482477964141689
VNG0248C	3.46396139220569177	1.16933520223091958	-4.52709501217944332	-1.45051334594447123	-6.47965329195464967	-7.10655900732806334	-6.18176908867106256	-4.93893958260321053	-5.87036634326300621	-1.05717459901912769	-0.92621433285679888	-12.23959873531172171	1.39063614551662318	-5.04573738211316769	3.41692486074609469	-5.29161176528511490	3.50855440587577538	-3.30063980500798149	3.53614077423099626	-0.31252976054367254	2.70848581387627529	2.97456234634305750	-3.71460825941996609	-3.81049384084147702	3.43107548623119651	3.59842661255768270	-4.50464214647127736	-7.53232061276326004	-7.22853321729812226	-7.09039385051878579	-2.37175471654310099	1.16842246310820830	1.13801699848583326	-10.69662379233516702	-2.66927938399401965	0.22064338808457920	-6.64360195479367288	-6.11032761218043774	-1.98242829115242047	-4.91279389069416794	2.60583505901190549	-0.67599343020139602	-7.66206160872934650
